tconst;titleType;primaryTitle;originalTitle;isAdult;startYear;endYear;runtimeMinutes;genres
tt0080380;movie;The Apple;The Apple;False;1980;;90.0;['Music', 'Musical', 'Sci-Fi']
tt0080384;movie;Arrivano i bersaglieri;Arrivano i bersaglieri;False;1980;;120.0;['Comedy', 'Drama']
tt0080386;movie;Asa Branca: A Brazilian Dream;Asa Branca: Um Sonho Brasileiro;False;1980;;90.0;['Comedy', 'Sport']
tt0080388;movie;Atlantic City;Atlantic City;False;1980;;104.0;['Crime', 'Drama', 'Romance']
tt0080393;movie;Attila flagello di Dio;Attila flagello di Dio;False;1982;;91.0;['Comedy', 'History']
tt0080396;movie;Augh! Augh!;Augh! Augh!;False;1980;;90.0;['Comedy']
tt0080399;movie;Las aventuras de Enrique y Ana;Las aventuras de Enrique y Ana;False;1981;;91.0;['Adventure', 'Family', 'Musical']
tt0080401;movie;The Warning;L'avvertimento;False;1980;;108.0;['Crime', 'Drama']
tt0080402;movie;The Awakening;The Awakening;False;1980;;105.0;['Horror']
tt0080403;movie;Aziza;Aziza;False;1980;;95.0;['Drama']
tt0080404;movie;Evening Rain;Ba shan ye yu;False;1980;;86.0;['Drama']
tt0080406;movie;Babylon;Babylon;False;1980;;95.0;['Drama']
tt0080408;movie;Bad Timing: A Sensual Obsession;Bad Timing;False;1980;;123.0;['Drama', 'Mystery', 'Thriller']
tt0080409;movie;Village in the Jungle;Baddegama;False;1980;;130.0;['Drama']
tt0080410;movie;Bai fa mo nu chuan;Bai fa mo nu chuan;False;1980;;93.0;['Action', 'Drama']
tt0080411;movie;Ballagás;Ballagás;False;1981;;96.0;['Drama']
tt0080412;movie;The Baltimore Bullet;The Baltimore Bullet;False;1980;;103.0;['Comedy', 'Crime', 'Drama']
tt0080413;movie;Ban ye;Ban ye;False;1980;;87.0;['Comedy', 'Romance']
tt0080414;movie;Ban ye xiao zi;Ban ye xiao zi;False;1980;;83.0;['Action', 'Comedy']
tt0080415;movie;The Lady Banker;La banquière;False;1980;;131.0;['Comedy', 'Drama']
tt0080418;movie;The Children from Blue Lake Mountain;Barna från Blåsjöfjället;False;1980;;97.0;['Family']
tt0080419;movie;Barnens ö;Barnens ö;False;1980;;109.0;['Drama', 'Romance']
tt0080420;movie;Bat Without Wings;Wu yi bian fu;False;1980;;88.0;['Action', 'Mystery']
tt0080421;movie;Battle Beyond the Stars;Battle Beyond the Stars;False;1980;;104.0;['Action', 'Adventure', 'Sci-Fi']
tt0080423;movie;Known Faces, Mixed Feelings;Bekende gezichten, gemengde gevoelens;False;1980;;94.0;['Drama']
tt0080425;movie;Bello di mamma;Bello di mamma;False;1980;;90.0;['Comedy']
tt0080427;movie;Below the Belt;Below the Belt;False;1980;;91.0;['Action', 'Comedy', 'Drama']
tt0080428;movie;The Gang Next Door;De bende van hiernaast;False;1980;;102.0;['Drama', 'Family']
tt0080430;movie;Berlin Chamissoplatz;Berlin Chamissoplatz;False;1980;;112.0;['Drama', 'Romance']
tt0080431;movie;Beyond Evil;Beyond Evil;False;1980;;94.0;['Horror']
tt0080432;movie;Beyond Reasonable Doubt;Beyond Reasonable Doubt;False;1980;;129.0;['Crime', 'Drama', 'Mystery']
tt0080434;movie;Bez milosci;Bez milosci;False;1980;;103.0;['Drama']
tt0080435;movie;Bhavni Bhavai;Bhavni Bhavai;False;1981;;135.0;['Comedy', 'Drama']
tt0080436;movie;Battle Creek Brawl;Battle Creek Brawl;False;1980;;95.0;['Action', 'Comedy', 'Crime']
tt0080437;movie;The Big Red One;The Big Red One;False;1980;;113.0;['Drama', 'War']
tt0080438;movie;Satan's Baby Doll;La bimba di Satana;False;1982;;75.0;['Horror']
tt0080439;movie;The Taming of the Scoundrel;Il bisbetico domato;False;1980;;107.0;['Comedy', 'Romance']
tt0080440;movie;The Black Cat;Gatto nero;False;1981;;92.0;['Horror']
tt0080441;movie;Black Jack;Asalto al casino;False;1981;;104.0;['Action', 'Crime']
tt0080442;movie;The Black Marble;The Black Marble;False;1980;;113.0;['Comedy', 'Crime', 'Drama']
tt0080446;movie;Blood Money;Blood Money;False;1980;;62.0;['Crime', 'Drama']
tt0080447;movie;The Blood of Hussain;The Blood of Hussain;False;1980;;112.0;['Drama']
tt0080448;movie;Toxic Zombies;Bloodeaters;False;1980;;89.0;['Horror']
tt0080450;movie;Blow Job;Blow Job;False;1980;;78.0;['Drama', 'Horror', 'Mystery']
tt0080453;movie;The Blue Lagoon;The Blue Lagoon;False;1980;;104.0;['Adventure', 'Drama', 'Romance']
tt0080455;movie;The Blues Brothers;The Blues Brothers;False;1980;;133.0;['Action', 'Adventure', 'Comedy']
tt0080456;movie;Blues for E. F. B.;Blues pro EFB;False;1980;;85.0;['Comedy', 'Musical']
tt0080459;movie;Bolshaya-malaya voyna;Bolshaya-malaya voyna;False;1980;;91.0;['Action', 'History']
tt0080461;movie;Bon Voyage, Charlie Brown (and Don't Come Back!!);Bon Voyage, Charlie Brown (and Don't Come Back!!);False;1980;;75.0;['Adventure', 'Animation', 'Comedy']
tt0080464;movie;The Boogey Man;The Boogey Man;False;1980;;82.0;['Horror']
tt0080465;movie;Borderline;Borderline;False;1980;;99.0;['Action', 'Drama']
tt0080466;movie;Le borgne;Le borgne;False;1980;;72.0;['Drama']
tt0080469;movie;Breaking Glass;Breaking Glass;False;1980;;104.0;['Drama', 'Musical']
tt0080470;movie;International Prostitution;International Prostitution: Brigade criminelle;False;1980;;88.0;['Drama']
tt0080472;movie;Bronco Billy;Bronco Billy;False;1980;;116.0;['Action', 'Adventure', 'Comedy']
tt0080473;movie;Brothers and Sisters;Brothers and Sisters;False;1980;;96.0;['Drama']
tt0080474;movie;Brubaker;Brubaker;False;1980;;131.0;['Crime', 'Drama']
tt0080475;movie;Bruce, King of Kung Fu;Zui she xiao zi;False;1980;;86.0;['Action', 'Drama']
tt0080478;movie;Buitres sobre la ciudad;Buitres sobre la ciudad;False;1981;;90.0;['Action', 'Crime']
tt0080480;movie;Burebista;Burebista;False;1980;;142.0;['Biography', 'Drama', 'History']
tt0080481;movie;Burning Rubber;Burning Rubber;False;1981;;85.0;['Action']
tt0080482;movie;Bye Bye Brazil;Bye Bye Brasil;False;1980;;100.0;['Drama']
tt0080483;movie;Bystree sobstvennoy teni;Bystree sobstvennoy teni;False;1980;;91.0;['Drama', 'Sport']
tt0080484;movie;Bárbara;Bárbara;False;1980;;100.0;['Comedy', 'Drama', 'Musical']
tt0080485;movie;Cabo Blanco;Caboblanco;False;1980;;91.0;['Action', 'Adventure', 'Crime']
tt0080486;movie;Devil Hunter;El caníbal;False;1980;;102.0;['Horror']
tt0080487;movie;Caddyshack;Caddyshack;False;1980;;98.0;['Comedy', 'Sport']
tt0080488;movie;Café Express;Café Express;False;1980;;100.0;['Comedy']
tt0080489;movie;La Cage aux Folles II;La cage aux folles II;False;1980;;101.0;['Comedy']
tt0080492;movie;Can't Stop the Music;Can't Stop the Music;False;1980;;124.0;['Biography', 'Comedy', 'Musical']
tt0080493;movie;El canto de la cigarra;El canto de la cigarra;False;1980;;;['Comedy']
tt0080494;movie;Mercenaries' Trap;Capcana mercenarilor;False;1981;;111.0;['Adventure', 'Drama', 'War']
tt0080495;movie;La capilla ardiente;La capilla ardiente;False;1981;;90.0;['Drama', 'Fantasy', 'Horror']
tt0080496;movie;Cara quemada;Cara quemada;False;1980;;86.0;['Mystery']
tt0080498;movie;Cariñosamente infiel;Cariñosamente infiel;False;1981;;100.0;['Comedy']
tt0080499;movie;The Beasts' Carnival;El carnaval de las bestias;False;1980;;91.0;['Crime', 'Horror']
tt0080500;movie;Carny;Carny;False;1980;;107.0;['Drama']
tt0080501;movie;Car Crash;Car Crash;False;1981;;95.0;['Action']
tt0080503;movie;House on the Edge of the Park;La casa sperduta nel parco;False;1980;;91.0;['Horror', 'Thriller']
tt0080504;movie;Il casinista;Il casinista;False;1980;;82.0;['Comedy']
tt0080506;movie;Cataclysm;Cataclysm;False;1980;;94.0;['Horror']
tt0080508;movie;Cecilia;Cecilia;False;1982;;127.0;['Drama']
tt0080509;movie;Celles qu'on n'a pas eues...;Celles qu'on n'a pas eues...;False;1981;;105.0;['Comedy']
tt0080510;movie;Un cero a la izquierda;Un cero a la izquierda;False;1980;;84.0;['Comedy']
tt0080511;movie;Certaines nouvelles;Certaines nouvelles;False;1980;;97.0;['Comedy', 'Drama']
tt0080512;movie;Iron Chain Assassin;Cha chi nan fei;False;1980;;96.0;['Action', 'Drama', 'Mystery']
tt0080513;movie;The Chain Reaction;The Chain Reaction;False;1980;;92.0;['Action', 'Drama', 'Sci-Fi']
tt0080514;movie;Chakra;Chakra;False;1981;;140.0;['Action']
tt0080515;movie;A Change of Seasons;A Change of Seasons;False;1980;;102.0;['Comedy', 'Drama']
tt0080516;movie;The Changeling;The Changeling;False;1980;;107.0;['Horror', 'Mystery']
tt0080517;movie;La chapelle;La chapelle;False;1980;;80.0;['Drama']
tt0080518;movie;Charlotte;Charlotte;False;1981;;96.0;['Biography', 'Drama', 'War']
tt0080519;movie;Cheaper to Keep Her;Cheaper to Keep Her;False;1980;;92.0;['Comedy']
tt0080520;movie;Cheech and Chong's Next Movie;Cheech and Chong's Next Movie;False;1980;;99.0;['Comedy', 'Crime', 'Sci-Fi']
tt0080523;movie;Les chiens chauds;Les chiens chauds;False;1980;;97.0;['Comedy', 'Crime']
tt0080525;movie;Children of Babylon;Children of Babylon;False;1980;;122.0;['Drama']
tt0080527;movie;The Children;The Children;False;1980;;93.0;['Horror', 'Sci-Fi']
tt0080529;movie;Rendezvous with Death;Qing tie;False;1980;;98.0;['Action', 'Adventure', 'Mystery']
tt0080530;movie;Everything Happens to Me;Chissà perché... capitano tutte a me;False;1980;;99.0;['Action', 'Comedy', 'Family']
tt0080531;movie;Christmas Mountain;Christmas Mountain;False;1981;;90.0;['Adventure', 'Drama', 'Family']
tt0080536;movie;Obsession;Circle of Two;False;1981;;106.0;['Drama']
tt0080537;movie;Circus maximus;Circus maximus;False;1980;;99.0;['Drama', 'War']
tt0080538;movie;The Circus Casablanca;Cirkus Casablanca;False;1981;;96.0;['Comedy', 'Drama', 'Family']
tt0080539;movie;City of Women;La città delle donne;False;1980;;139.0;['Comedy', 'Drama', 'Fantasy']
tt0080541;movie;Clara and the Why Not;Clara et les Chics Types;False;1981;;110.0;['Comedy', 'Drama', 'Music']
tt0080542;movie;Clarence and Angel;Clarence and Angel;False;1980;;72.0;['Drama']
tt0080545;movie;Cloud Dancer;Cloud Dancer;False;1980;;104.0;['Adventure', 'Drama']
tt0080546;movie;The Club;The Club;False;1980;;96.0;['Comedy', 'Drama', 'Sport']
tt0080547;movie;Cma;Cma;False;1980;;100.0;['Drama']
tt0080549;movie;Coal Miner's Daughter;Coal Miner's Daughter;False;1980;;124.0;['Biography', 'Drama', 'Music']
tt0080550;movie;Coast to Coast;Coast to Coast;False;1980;;95.0;['Comedy', 'Drama', 'Romance']
tt0080551;movie;Cocaína;Cocaína;False;1980;;77.0;['Comedy']
tt0080552;movie;Cocktail Molotov;Cocktail Molotov;False;1980;;100.0;['Drama']
tt0080554;movie;Pals;Colegas;False;1982;;117.0;['Drama']
tt0080555;movie;The Traveling Companion;La compagna di viaggio;False;1980;;94.0;['Comedy']
tt0080556;movie;The Competition;The Competition;False;1980;;123.0;['Drama', 'Music', 'Romance']
tt0080557;movie;Con... fusion;Con... fusione;False;1980;;100.0;['Drama']
tt0080560;movie;The Conquest of Paradise;La conquista del paraíso;False;1981;;103.0;['Drama']
tt0080561;movie;The Constant Factor;Constans;False;1980;;87.0;['Drama']
tt0080562;movie;Les contes de La Fontaine;Les contes de La Fontaine;False;1980;;;['Comedy']
tt0080563;movie;The Other One;Conversa Acabada;False;1981;;100.0;['Biography', 'Drama', 'Romance']
tt0080565;movie;The Umbrella Coup;Le coup du parapluie;False;1980;;98.0;['Adventure', 'Comedy', 'Crime']
tt0080569;movie;Cruising;Cruising;False;1980;;102.0;['Crime', 'Drama', 'Mystery']
tt0080570;movie;Cruz de olvido;Cruz de olvido;False;1984;;92.0;['Comedy', 'Drama', 'Musical']
tt0080571;movie;The Red Horse;Crveniot konj;False;1981;;137.0;['Drama', 'History', 'War']
tt0080575;movie;Crónicas del bromuro;Crónicas del bromuro;False;1980;;87.0;['Comedy']
tt0080576;movie;Potteries;Cserepek;False;1981;;91.0;['Drama']
tt0080577;movie;Csontváry;Csontváry;False;1980;;112.0;['Drama']
tt0080580;movie;Cuba Crossing;Cuba Crossing;False;1980;;90.0;['Action']
tt0080581;movie;Cukrová bouda;Cukrová bouda;False;1981;;85.0;['Drama', 'War']
tt0080583;movie;Du zhou;Du zhou;False;1985;;85.0;['Horror']
tt0080584;movie;Cutting Loose;Cutting Loose;False;1980;;97.0;['Comedy', 'Drama']
tt0080585;movie;Los cántabros;Los cántabros;False;1980;;107.0;['Adventure']
tt0080586;movie;Dach überm Kopf;Dach überm Kopf;False;1980;;109.0;['Romance']
tt0080591;movie;Damy priglashayut kavalerov;Damy priglashayut kavalerov;False;1981;;76.0;['Comedy', 'Drama', 'Romance']
tt0080599;movie;Dead Man's Float;Dead Man's Float;False;1980;;75.0;['Crime', 'Drama']
tt0080603;movie;Death Ship;Death Ship;False;1980;;91.0;['Adventure', 'Horror', 'Mystery']
tt0080604;movie;Dedicated to...;Dedicatoria;False;1980;;97.0;['Drama', 'Romance']
tt0080605;movie;Defiance;Defiance;False;1980;;103.0;['Action', 'Crime', 'Drama']
tt0080606;movie;Delitto a Porta Romana;Delitto a Porta Romana;False;1980;;92.0;['Comedy', 'Crime']
tt0080607;movie;Delusion;Delusion;False;1981;;82.0;['Horror']
tt0080608;movie;Demasiado para Gálvez;Demasiado para Gálvez;False;1981;;89.0;['Thriller']
tt0080610;movie;The Last Metro;Le dernier métro;False;1980;;131.0;['Drama', 'Romance', 'War']
tt0080611;movie;Last Summer;Dernier été;False;1981;;85.0;['Drama']
tt0080612;movie;Desperado City;Desperado City;False;1981;;98.0;['Drama']
tt0080614;movie;Despido improcedente;Despido improcedente;False;1980;;80.0;['Comedy']
tt0080616;movie;Germany Pale Mother;Deutschland bleiche Mutter;False;1980;;123.0;['Drama', 'History', 'War']
tt0080619;movie;Deux lions au soleil;Deux lions au soleil;False;1980;;110.0;['Comedy', 'Drama']
tt0080621;movie;Shaolin Hellgate;Di san lei da dou;False;1980;;88.0;['Action', 'Adventure', 'Fantasy']
tt0080627;movie;Die Laughing;Die Laughing;False;1980;;108.0;['Adventure', 'Comedy', 'Crime']
tt0080628;movie;Dimorfo;Dimorfo;False;1980;;95.0;['Drama']
tt0080630;movie;Dirty Tricks;Dirty Tricks;False;1981;;95.0;['Comedy']
tt0080631;movie;Dirty Picture;Dirty Picture;False;1980;;78.0;['Drama']
tt0080633;movie;The Disco of Love;La discoteca del amor;False;1980;;90.0;['Comedy', 'Romance']
tt0080634;movie;Divine Madness;Divine Madness;False;1980;;95.0;['Comedy', 'Documentary', 'Music']
tt0080635;movie;El divorcio que viene;El divorcio que viene;False;1980;;106.0;['Comedy']
tt0080636;movie;We're Going to Eat You;Dei yuk mo moon;False;1980;;90.0;['Action', 'Comedy', 'Horror']
tt0080638;movie;Do Aur Do Paanch;Do Aur Do Paanch;False;1980;;132.0;['Action', 'Comedy', 'Drama']
tt0080640;movie;Do It with the Pamango;Una moglie, due amici, quattro amanti;False;1980;;90.0;['Comedy']
tt0080641;movie;The Dogs of War;The Dogs of War;False;1980;;119.0;['Action', 'Adventure', 'Drama']
tt0080642;movie;Dolce... calda Lisa;Dolce... calda Lisa;False;1980;;84.0;['Drama']
tt0080644;movie;Don Juan, Karl-Liebknecht-Straße 78;Don Juan, Karl-Liebknecht-Straße 78;False;1980;;99.0;['Drama']
tt0080645;movie;Don't Answer the Phone!;Don't Answer the Phone!;False;1980;;94.0;['Horror', 'Thriller']
tt0080649;movie;Dorotej;Dorotej;False;1981;;98.0;['Drama', 'History']
tt0080650;movie;Dos pillos y pico;Dos pillos y pico;False;1981;;95.0;['Comedy']
tt0080651;movie;Dos y dos, cinco;Dos y dos, cinco;False;1981;;;['Drama', 'Family']
tt0080652;movie;Doslo doba da se ljubav proba;Doslo doba da se ljubav proba;False;1980;;93.0;['Comedy', 'Romance']
tt0080653;movie;Friendship;Dostana;False;1980;;152.0;['Action', 'Crime', 'Drama']
tt0080654;movie;La dottoressa ci sta col colonnello;La dottoressa ci sta col colonnello;False;1980;;88.0;['Comedy']
tt0080656;movie;Double Negative;Double Negative;False;1980;;96.0;['Thriller']
tt0080657;movie;Sweet Inquest on Violence;Douce enquête sur la violence;False;1982;;98.0;['Drama']
tt0080658;movie;Dr. Heckyl and Mr. Hype;Dr. Heckyl and Mr. Hype;False;1980;;99.0;['Comedy', 'Drama', 'Horror']
tt0080661;movie;Dressed to Kill;Dressed to Kill;False;1980;;104.0;['Crime', 'Drama', 'Mystery']
tt0080664;movie;Revenge of the Black Wolf;Duelo a muerte;False;1981;;90.0;['Action', 'Adventure', 'Drama']
tt0080667;movie;Dumbrava minunata;Dumbrava minunata;False;1981;;75.0;['Comedy', 'Family', 'Fantasy']
tt0080671;movie;The Earthling;The Earthling;False;1980;;97.0;['Adventure', 'Drama']
tt0080673;movie;The Fascist Jew;L'ebreo fascista;False;1980;;102.0;['Drama']
tt0080675;movie;Ek Gunah Aur Sahi;Ek Gunah Aur Sahi;False;1980;;;['Action', 'Crime', 'Thriller']
tt0080678;movie;The Elephant Man;The Elephant Man;False;1980;;124.0;['Biography', 'Drama']
tt0080680;movie;Los embarazados;Los embarazados;False;1982;;95.0;['Comedy']
tt0080682;movie;Emperor Chien Lung and the Beauty;Qian Long huang yu san gu niang;False;1980;;100.0;['Action', 'Comedy', 'History']
tt0080683;movie;Emperor of Shaolin Kung Fu;Chuang wang li zi cheng;False;1980;;90.0;['Action', 'Drama']
tt0080684;movie;Star Wars: Episode V - The Empire Strikes Back;The Empire Strikes Back;False;1980;;124.0;['Action', 'Adventure', 'Fantasy']
tt0080685;movie;Encore;Hot choi;False;1980;;92.0;['Drama']
tt0080686;movie;Slow Attack;Endstation Freiheit;False;1980;;112.0;['Biography', 'Drama']
tt0080687;movie;One Man's Loss;Den enes död...;False;1980;;106.0;['Drama']
tt0080688;movie;The Enigmatic Case;Bi shui han shan duo ming jin;False;1980;;91.0;['Action', 'Mystery']
tt0080691;movie;The Inventor;Der Erfinder;False;1980;;97.0;['Comedy', 'Drama']
tt0080695;movie;El erótico enmascarado;El erótico enmascarado;False;1980;;87.0;['Comedy']
tt0080698;movie;Esthappan;Esthappan;False;1980;;94.0;['Drama']
tt0080700;movie;Eugenio;Voltati Eugenio;False;1980;;110.0;['Drama']
tt0080701;movie;Eva man (Due sessi in uno);Eva man (Due sessi in uno);False;1980;;75.0;['Action', 'Adventure', 'Comedy']
tt0080703;movie;L'éxilé;L'éxilé;False;1980;;90.0;['Drama']
tt0080704;movie;Exit Sunset Boulevard;Exit Sunset Boulevard;False;1980;;94.0;['Drama']
tt0080705;movie;Exit... But No Panic;Exit... nur keine Panik;False;1980;;105.0;['Action', 'Crime']
tt0080707;movie;The Exterminator;The Exterminator;False;1980;;104.0;['Action', 'Crime', 'Drama']
tt0080709;movie;Fabian;Fabian;False;1980;;110.0;['Drama']
tt0080710;movie;Under Siege;Traficantes de pánico;False;1980;;93.0;['Action', 'Adventure', 'Drama']
tt0080711;movie;Fade to Black;Fade to Black;False;1980;;102.0;['Comedy', 'Crime', 'Horror']
tt0080714;movie;Falling in Love Again;Falling in Love Again;False;1980;;103.0;['Drama', 'Romance']
tt0080715;movie;The Falls;The Falls;False;1980;;195.0;['Comedy', 'Sci-Fi']
tt0080716;movie;Fame;Fame;False;1980;;134.0;['Drama', 'Music', 'Musical']
tt0080717;movie;My Young Auntie;Zhang bei;False;1981;;121.0;['Action', 'Comedy']
tt0080718;movie;Fantastica;Fantastica;False;1980;;110.0;['Drama', 'Musical']
tt0080719;movie;Fantozzi Against the Wind;Fantozzi contro tutti;False;1980;;97.0;['Comedy']
tt0080721;movie;Fat Chance;Fat Angels;False;1981;;92.0;['Comedy', 'Drama']
tt0080724;movie;Fatso;Fatso;False;1980;;93.0;['Comedy', 'Drama', 'Romance']
tt0080725;movie;Fatty Finn;Fatty Finn;False;1980;;91.0;['Comedy', 'Family']
tt0080726;movie;Legend of the Fox;Fei hu wai chuan;False;1980;;129.0;['Action', 'Drama']
tt0080728;movie;The Aviator's Wife;La femme de l'aviateur;False;1981;;106.0;['Comedy', 'Drama', 'Romance']
tt0080729;movie;Il ficcanaso;Il ficcanaso;False;1980;;99.0;['Comedy', 'Mystery']
tt0080730;movie;Fiend;Fiend;False;1980;;93.0;['Horror']
tt0080731;movie;The Fiendish Plot of Dr. Fu Manchu;The Fiendish Plot of Dr. Fu Manchu;False;1980;;100.0;['Comedy', 'Crime', 'Fantasy']
tt0080735;movie;Final Assignment;Final Assignment;False;1980;;98.0;['Drama', 'Thriller']
tt0080736;movie;The Final Countdown;The Final Countdown;False;1980;;103.0;['Action', 'Adventure', 'Sci-Fi']
tt0080737;movie;Death Games;Final Cut;False;1980;;81.0;['Drama']
tt0080738;movie;The First Deadly Sin;The First Deadly Sin;False;1980;;112.0;['Crime', 'Thriller']
tt0080739;movie;First Family;First Family;False;1980;;97.0;['Comedy']
tt0080743;movie;The Flag of Iron;Tie qi men;False;1980;;113.0;['Action', 'Drama']
tt0080745;movie;Flash Gordon;Flash Gordon;False;1980;;111.0;['Action', 'Adventure', 'Sci-Fi']
tt0080746;movie;Honeymoon;Flitterwochen;False;1980;;;['Comedy', 'Romance']
tt0080747;movie;Flight Level 450;Flygnivå 450;False;1980;;107.0;['Drama', 'Thriller']
tt0080748;movie;The Buddhist Fist;Fo zhang luo han quan;False;1980;;90.0;['Action', 'Adventure']
tt0080749;movie;The Fog;The Fog;False;1980;;89.0;['Horror', 'Thriller']
tt0080750;movie;Foolin' Around;Foolin' Around;False;1980;;111.0;['Comedy', 'Romance', 'Sport']
tt0080752;movie;Forbidden Zone;Forbidden Zone;False;1980;;74.0;['Comedy', 'Fantasy', 'Musical']
tt0080753;movie;Amigo;Amigo;False;1980;;85.0;['Action', 'Drama', 'Family']
tt0080754;movie;The Formula;The Formula;False;1980;;117.0;['Crime', 'Thriller']
