;tconst;primaryTitle;originalTitle;startYear;runtimeMinutes;genres;region
5174;tt0093673;On a volé Charlie Spencer!;On a volé Charlie Spencer!;1986;96.0;['Comedy'];FR
5175;tt0093674;On the Black Hill;On the Black Hill;1988;117.0;['Drama'];US
5176;tt0093675;Only a Buck;Only a Buck;1987;90.0;['Comedy'];US
5177;tt0093676;Open House;Open House;1987;95.0;['Horror', 'Thriller'];US
5178;tt0093677;Opera;Opera;1987;107.0;['Crime', 'Horror', 'Mystery'];US
5179;tt0093680;Les oreilles entre les dents;Les oreilles entre les dents;1987;95.0;['Comedy', 'Crime'];FR
5180;tt0093683;Orphans;Orphans;1987;115.0;['Drama'];US
5181;tt0093684;Ossegg oder Die Wahrheit über Hänsel und Gretel;Ossegg oder Die Wahrheit über Hänsel und Gretel;1987;82.0;['Comedy', 'Drama', 'Fantasy'];FR
5182;tt0093686;Tora-san Goes North;Otoko wa tsurai yo: Shiretoko bojô;1987;107.0;['Comedy', 'Romance'];US
5183;tt0093687;Tora-san Plays Daddy;Otoko wa tsurai yo: Torajiro monogatari;1987;101.0;['Comedy'];US
5184;tt0093689;Outlaw Force;Outlaw Force;1987;95.0;['Action', 'Drama'];US
5185;tt0093690;Outrageous Fortune;Outrageous Fortune;1987;99.0;['Comedy'];US
5186;tt0093692;Over the Top;Over the Top;1987;93.0;['Action', 'Drama', 'Sport'];US
5187;tt0093693;Overboard;Overboard;1987;112.0;['Comedy', 'Romance'];US
5188;tt0093700;Pandemonium;Pandemonium;1987;88.0;['Comedy', 'Fantasy', 'Horror'];GB
5189;tt0093701;Les pyramides bleues;Les pyramides bleues;1988;97.0;['Comedy', 'Mystery', 'Romance'];FR
5190;tt0093702;Paramedics;Paramedics;1988;90.0;['Comedy'];US
5191;tt0093704;Partition;Partition;1987;100.0;['Drama'];US
5192;tt0093707;Far Passion;Pasión lejana;1986;98.0;['Thriller'];US
5193;tt0093708;La passerelle;La passerelle;1988;92.0;['Drama'];GB
5194;tt0093709;Beatrice;La passion Béatrice;1987;131.0;['Drama'];US
5195;tt0093710;Bachelor Girl;Bachelor Girl;1987;83.0;['Comedy', 'Romance'];US
5196;tt0093713;Pelle the Conqueror;Pelle erobreren;1987;157.0;['Drama'];US
5197;tt0093714;Penitentiary III;Penitentiary III;1987;91.0;['Action', 'Crime', 'Drama'];US
5198;tt0093717;The Perfect Match;The Perfect Match;1987;92.0;['Comedy', 'Romance'];US
5199;tt0093720;A Tale from the Past;Përralle Nga e Kaluara;1987;86.0;['Comedy'];US
5200;tt0093726;Personal Foul;Personal Foul;1987;92.0;['Drama'];US
5201;tt0093727;Personal Services;Personal Services;1987;105.0;['Comedy'];US
5202;tt0093729;La petite allumeuse;La petite allumeuse;1987;105.0;['Comedy'];FR
5203;tt0093731;Phoenix the Warrior;Phoenix the Warrior;1988;89.0;['Action', 'Sci-Fi'];US
5204;tt0093733;The Photograph;I fotografia;1986;102.0;['Drama'];US
5205;tt0093735;To Err Is Humane;Biu choh sam;1987;86.0;['Comedy', 'Crime'];US
5206;tt0093737;The Pick-up Artist;The Pick-up Artist;1987;81.0;['Comedy', 'Crime', 'Drama'];US
5207;tt0093740;Ping an ye;Ping an ye;1985;93.0;['Crime', 'Horror', 'Mystery'];FR
5208;tt0093741;The Pink Chiquitas;The Pink Chiquitas;1986;83.0;['Comedy', 'Horror', 'Sci-Fi'];GB
5209;tt0093743;Pinocchio and the Emperor of the Night;Pinocchio and the Emperor of the Night;1987;87.0;['Adventure', 'Animation', 'Family'];US
5210;tt0093744;The New Adventures of Pippi Longstocking;The New Adventures of Pippi Longstocking;1988;104.0;['Adventure', 'Family', 'Fantasy'];US
5211;tt0093745;The Place at the Coast;The Place at the Coast;1987;93.0;['Drama', 'Romance'];US
5212;tt0093748;Planes, Trains & Automobiles;Planes, Trains & Automobiles;1987;93.0;['Comedy', 'Drama'];US
5213;tt0093754;Repentance;Monanieba;1984;153.0;['Drama'];US
5214;tt0093756;Police Academy 4: Citizens on Patrol;Police Academy 4: Citizens on Patrol;1987;88.0;['Comedy', 'Crime'];US
5215;tt0093763;Positive I.D.;Positive I.D.;1986;95.0;['Crime', 'Drama', 'Thriller'];US
5216;tt0093764;Possession;Possession;1987;92.0;['Drama', 'Horror', 'Thriller'];US
5217;tt0093765;The Possessed;Les possédés;1988;116.0;['Drama'];US
5218;tt0093768;Poule et frites;Poule et frites;1987;90.0;['Comedy'];FR
5219;tt0093769;Killing Time;Poussière d'ange;1987;95.0;['Action', 'Crime', 'Thriller'];FR
5220;tt0093771;A Prayer for the Dying;A Prayer for the Dying;1987;107.0;['Action', 'Crime', 'Drama'];US
5221;tt0093773;Predator;Predator;1987;107.0;['Action', 'Adventure', 'Horror'];US
5222;tt0093775;Tomorrow's a Killer;Prettykill;1987;94.0;['Crime', 'Drama', 'Horror'];US
5223;tt0093776;Prick Up Your Ears;Prick Up Your Ears;1987;105.0;['Biography', 'Drama'];US
5224;tt0093777;Prince of Darkness;Prince of Darkness;1987;102.0;['Horror'];US
5225;tt0093778;The Princess Academy;The Princess Academy;1987;90.0;['Comedy'];US
5226;tt0093779;The Princess Bride;The Princess Bride;1987;98.0;['Adventure', 'Family', 'Fantasy'];US
5227;tt0093780;The Principal;The Principal;1987;109.0;['Action', 'Crime', 'Drama'];US
5228;tt0093784;P.I. Private Investigations;P.I. Private Investigations;1987;91.0;['Crime', 'Thriller'];US
5229;tt0093788;Professor Taranne;Le professeur Taranne;1987;52.0;['Drama'];US
5230;tt0093789;Bizarre;Profumo;1987;98.0;['Drama', 'Thriller'];US
5231;tt0093790;Programmed to Kill;Programmed to Kill;1987;91.0;['Action', 'Sci-Fi'];US
5232;tt0093791;Morning Patrol;Proini peripolos;1987;108.0;['Drama', 'Sci-Fi'];US
5233;tt0093793;Project X;Project X;1987;108.0;['Comedy', 'Drama', 'Sci-Fi'];US
5234;tt0093800;Psychos in Love;Psychos in Love;1987;88.0;['Comedy', 'Horror'];US
5235;tt0093804;Seven Years Itch;Qi nian zhi yang;1987;82.0;['Comedy', 'Drama'];US
5236;tt0093816;Rachel River;Rachel River;1987;85.0;['Drama'];US
5237;tt0093818;Radio Days;Radio Days;1987;88.0;['Comedy'];US
5238;tt0093820;Rage of Honor;Rage of Honor;1987;98.0;['Action', 'Drama'];US
5239;tt0093821;Rage to Kill;Rage to Kill;1987;93.0;['Action', 'Thriller'];US
5240;tt0093822;Raising Arizona;Raising Arizona;1987;94.0;['Comedy', 'Crime'];US
5241;tt0093828;Real Men;Real Men;1987;85.0;['Action', 'Comedy', 'Sci-Fi'];US
5242;tt0093831;Red Riding Hood;Red Riding Hood;1988;81.0;['Adventure', 'Family', 'Fantasy'];US
5243;tt0093833;Redneck Zombies;Redneck Zombies;1989;84.0;['Comedy', 'Horror'];US
5244;tt0093838;The Record;Der Rekord;1984;85.0;['Comedy'];US
5245;tt0093840;Rowing with the Wind;Remando al viento;1988;95.0;['Drama', 'Horror', 'Mystery'];US
5246;tt0093843;Remote Control;Remote Control;1988;88.0;['Comedy', 'Romance', 'Sci-Fi'];US
5247;tt0093844;Woman Demon Human;Ren gui qing;1987;108.0;['Drama'];US
5248;tt0093845;People's Hero;Yan man ying hung;1987;82.0;['Crime', 'Drama', 'Thriller'];US
5249;tt0093847;Never Travel on a One Way Ticket;Res aldrig på enkel biljett;1987;87.0;['Drama', 'Sci-Fi', 'Thriller'];US
5250;tt0093854;Return to Horror High;Return to Horror High;1987;95.0;['Comedy', 'Horror'];US
5251;tt0093855;A Return to Salem's Lot;A Return to Salem's Lot;1987;101.0;['Comedy', 'Horror', 'Thriller'];US
5252;tt0093857;Revenge of the Nerds II: Nerds in Paradise;Revenge of the Nerds II: Nerds in Paradise;1987;88.0;['Comedy'];US
5253;tt0093861;The Right Hand Man;The Right Hand Man;1987;97.0;['Drama'];US
5254;tt0093863;The Undressing;Riisuminen;1986;87.0;['Drama'];US
5255;tt0093865;Riot on 42nd St.;Riot on 42nd St.;1987;89.0;['Drama'];US
5256;tt0093870;RoboCop;RoboCop;1987;102.0;['Action', 'Crime', 'Sci-Fi'];US
5257;tt0093872;Robot Holocaust;Robot Holocaust;1987;79.0;['Sci-Fi'];US
5258;tt0093873;Rock 'n' Roll Nightmare;Rock 'n' Roll Nightmare;1987;83.0;['Comedy', 'Horror', 'Music'];US
5259;tt0093876;Rolling Vengeance;Rolling Vengeance;1987;90.0;['Action', 'Drama'];US
5260;tt0093881;The Rosary Murders;The Rosary Murders;1987;105.0;['Crime', 'Drama', 'Mystery'];US
5261;tt0093886;Roxanne;Roxanne;1987;107.0;['Comedy', 'Romance'];US
5262;tt0093888;La rumba;La rumba;1987;95.0;['Crime', 'Drama'];FR
5263;tt0093891;Rumpelstiltskin;Rumpelstiltskin;1987;84.0;['Family', 'Fantasy', 'Musical'];US
5264;tt0093892;Run If You Can;Run If You Can;1988;89.0;['Thriller'];US
5265;tt0093893;Running from the Guns;Running from the Guns;1987;87.0;['Adventure', 'Crime'];US
5266;tt0093894;The Running Man;The Running Man;1987;101.0;['Action', 'Sci-Fi', 'Thriller'];US
5267;tt0093895;Running Out of Luck;Running Out of Luck;1985;80.0;['Adventure', 'Comedy', 'Drama'];US
5268;tt0093896;Rupan III: The Fuma Conspiracy;Rupan sansei: Fûma ichizoku no inbô;1987;73.0;['Action', 'Adventure', 'Animation'];US
5269;tt0093897;La rusa;La rusa;1987;117.0;['Thriller'];FR
5270;tt0093898;Russkies;Russkies;1987;99.0;['Drama'];US
5271;tt0093902;Résidence surveillée;Résidence surveillée;1987;98.0;['Drama'];FR
5272;tt0093903;SFX Retaliator;SFX Retaliator;1987;85.0;['Action'];US
5273;tt0093906;Saigon Commandos;Saigon Commandos;1988;84.0;['Action', 'Adventure'];US
5274;tt0093908;Saint-Tropez Vice;Police des moeurs: Les filles de Saint Tropez;1987;83.0;['Crime', 'Drama'];US
5275;tt0093910;Sakura Killers;Sakura Killers;1987;83.0;['Action'];US
5276;tt0093911;Sale destin;Sale destin;1987;94.0;['Comedy', 'Crime'];US
5277;tt0093912;Salvation!;Salvation!: Have You Said Your Prayers Today?;1987;80.0;['Comedy'];US
5278;tt0093913;Sammy and Rosie Get Laid;Sammy and Rosie Get Laid;1987;101.0;['Comedy', 'Drama', 'Romance'];US
5279;tt0093919;Savage Harbor;Savage Harbor;1987;85.0;['Action', 'Drama'];US
5280;tt0093920;Saxo;Saxo;1988;116.0;['Drama', 'Music'];FR
5281;tt0093922;Scenes from the Goldmine;Scenes from the Goldmine;1987;99.0;['Drama', 'Music', 'Romance'];US
5282;tt0093932;Scorpion;Scorpion;1986;98.0;['Action', 'Drama'];US
5283;tt0093936;The Secret of My Success;The Secret of My Success;1987;111.0;['Comedy', 'Romance'];US
5284;tt0093937;The Secret of the Incas' Empire;Alla ricerca dell'impero sepolto;1987;94.0;['Action', 'Adventure', 'Sci-Fi'];US
5285;tt0093940;September;September;1987;83.0;['Drama'];US
5286;tt0093944;My Heart Is That Eternal Rose;Sat sau woo dip mung;1989;90.0;['Action', 'Crime', 'Drama'];US
5287;tt0093949;Shahenshah;Shahenshah;1988;175.0;['Action', 'Adventure'];US
5288;tt0093952;Shame;Shame;1988;94.0;['Crime', 'Drama'];US
5289;tt0093954;She Must Be Seeing Things;She Must Be Seeing Things;1987;95.0;['Drama'];US
5290;tt0093955;Wonder Women;Shen qi liang xia nu;1987;94.0;['Comedy'];US
5291;tt0093957;Long Arm of the Law: Part 2;Sang gong kei bing 2;1987;88.0;['Action', 'Crime', 'Thriller'];US
5292;tt0093959;Shock! Shock! Shock!;Shock! Shock! Shock!;1987;60.0;['Adventure', 'Comedy', 'Fantasy'];US
5293;tt0093962;The Romance of Book and Sword;Shu jian en chou lu;1987;180.0;['Action', 'Drama'];US
5294;tt0093964;Shy People;Shy People;1987;118.0;['Drama'];US
5295;tt0093965;If the Sun Never Returns;Si le soleil ne revenait pas;1987;115.0;['Drama'];FR
5296;tt0093966;The Sicilian;The Sicilian;1987;115.0;['Action', 'Crime', 'Drama'];US
5297;tt0093969;Siesta;Siesta;1987;97.0;['Drama', 'Mystery', 'Romance'];US
5298;tt0093974;Silent Night, Deadly Night Part 2;Silent Night, Deadly Night 2;1987;88.0;['Horror', 'Thriller'];US
5299;tt0093978;A Chinese Ghost Story;Sien lui yau wan;1987;98.0;['Action', 'Fantasy', 'Horror'];US
5300;tt0093980;Sister, Sister;Sister, Sister;1987;91.0;['Drama', 'Mystery', 'Romance'];US
5301;tt0093983;Skeleton Coast;Skeleton Coast;1988;98.0;['Action', 'History', 'War'];US
5302;tt0093986;Slam Dance;Slam Dance;1987;92.0;['Crime', 'Drama', 'Mystery'];US
5303;tt0093987;Slammer Girls;Slammer Girls;1987;80.0;['Comedy'];US
5304;tt0093990;Slaughterhouse;Slaughterhouse;1987;85.0;['Comedy', 'Horror'];US
5305;tt0093991;Slave Girls from Beyond Infinity;Slave Girls from Beyond Infinity;1987;74.0;['Action', 'Adventure', 'Comedy'];US
5306;tt0093993;Sleeping Beauty;Sleeping Beauty;1987;90.0;['Family', 'Fantasy', 'Musical'];US
5307;tt0093995;Slugs;Slugs, muerte viscosa;1988;92.0;['Horror'];US
5308;tt0093996;Slumber Party Massacre II;Slumber Party Massacre II;1987;77.0;['Comedy', 'Horror', 'Music'];US
5309;tt0093999;Snow White;Snow White;1987;85.0;['Family', 'Fantasy', 'Musical'];US
5310;tt0094002;Keep Your Right Up;Soigne ta droite;1987;82.0;['Comedy', 'Drama', 'Fantasy'];FR
5311;tt0094005;Big Deal After 20 Years;I soliti ignoti vent'anni dopo;1985;99.0;['Comedy'];US
5312;tt0094006;Some Kind of Wonderful;Some Kind of Wonderful;1987;95.0;['Drama', 'Romance'];US
5313;tt0094007;Someone to Love;Someone to Love;1987;111.0;['Comedy', 'Drama', 'Romance'];US
5314;tt0094008;Someone to Watch Over Me;Someone to Watch Over Me;1987;106.0;['Crime', 'Drama', 'Romance'];US
5315;tt0094010;Below Zero;Sottozero;1987;93.0;['Comedy'];US
5316;tt0094011;Under the Sun of Satan;Sous le soleil de Satan;1987;98.0;['Drama', 'Fantasy'];US
5317;tt0094012;Spaceballs;Spaceballs;1987;96.0;['Adventure', 'Comedy', 'Sci-Fi'];US
5318;tt0094015;Specters;Spettri;1987;92.0;['Horror'];FR
5319;tt0094016;Spiral;Spirale;1987;90.0;['Drama'];FR
5320;tt0094020;Square Dance;Square Dance;1987;112.0;['Drama', 'Romance'];US
5321;tt0094021;The Squeeze;The Squeeze;1987;101.0;['Action', 'Comedy', 'Crime'];US
5322;tt0094023;Stacking;Stacking;1987;96.0;['Drama'];US
5323;tt0094025;Stakeout;Stakeout;1987;117.0;['Action', 'Comedy', 'Crime'];US
5324;tt0094027;Stand and Deliver;Stand and Deliver;1988;103.0;['Biography', 'Drama'];US
5325;tt0094031;Starlight Hotel;Starlight Hotel;1987;93.0;['Drama'];GB
5326;tt0094033;Steel Dawn;Steel Dawn;1987;101.0;['Action', 'Adventure', 'Sci-Fi'];US
5327;tt0094034;Steele Justice;Steele Justice;1987;95.0;['Action', 'Crime', 'Drama'];US
5328;tt0094035;The Stepfather;The Stepfather;1987;89.0;['Horror', 'Thriller'];US
5329;tt0094037;Stewardess School;Stewardess School;1986;89.0;['Action', 'Comedy'];US
5330;tt0094038;The Stick;The Stick;1988;90.0;['Action', 'Horror', 'War'];US
5331;tt0094039;Stielke, Heinz, Fifteen;Stielke, Heinz, fünfzehn...;1987;95.0;['War'];US
5332;tt0094046;Stormquest;Stormquest;1987;90.0;['Action', 'Fantasy'];US
5333;tt0094048;Straight to Hell Returns;Straight to Hell;1987;86.0;['Action', 'Comedy', 'Western'];US
5334;tt0094050;Stranded;Stranded;1987;80.0;['Sci-Fi'];US
5335;tt0094055;The Magpie Strategy;Strategija svrake;1987;113.0;['Comedy', 'Drama'];US
5336;tt0094056;Street Smart;Street Smart;1987;97.0;['Crime', 'Drama', 'Thriller'];US
5337;tt0094057;Street Trash;Street Trash;1987;91.0;['Comedy', 'Horror'];US
5338;tt0094059;Strike Commando;Strike Commando;1986;104.0;['Action', 'Adventure', 'War'];US
5339;tt0094060;Striker;Striker;1988;90.0;['Action', 'Drama'];US
5340;tt0094061;Stripped to Kill;Stripped to Kill;1987;88.0;['Crime', 'Drama', 'Horror'];US
5341;tt0094062;Student Confidential;Student Confidential;1986;99.0;['Drama'];US
5342;tt0094070;Summer Camp Nightmare;Summer Camp Nightmare;1986;89.0;['Drama', 'Horror', 'Thriller'];US
5343;tt0094071;Summer Heat;Summer Heat;1987;80.0;['Drama'];US
5344;tt0094072;Summer School;Summer School;1987;97.0;['Comedy', 'Romance'];US
5345;tt0094073;The Sun and the Moon;The Sun and the Moon;1987;97.0;['Drama'];US
5346;tt0094074;Superman IV: The Quest for Peace;Superman IV: The Quest for Peace;1987;90.0;['Action', 'Adventure', 'Sci-Fi'];US
5347;tt0094076;The South;Sur;1988;127.0;['Drama'];US
5348;tt0094077;Surf Nazis Must Die;Surf Nazis Must Die;1987;83.0;['Action', 'Comedy', 'Drama'];US
5349;tt0094078;Surrender;Surrender;1987;105.0;['Comedy'];US
5350;tt0094079;Survival Game;Survival Game;1987;97.0;['Action', 'Drama'];US
5351;tt0094080;The Survivalist;The Survivalist;1987;93.0;['Action', 'Drama', 'Sci-Fi'];US
5352;tt0094082;Suspect;Suspect;1987;121.0;['Crime', 'Drama', 'Thriller'];US
5353;tt0094086;Sweet Lorraine;Sweet Lorraine;1987;91.0;['Drama'];US
5354;tt0094087;Sweet Revenge;Sweet Revenge;1987;78.0;['Action', 'Adventure', 'Drama'];US
5355;tt0094089;Swimming to Cambodia;Swimming to Cambodia;1987;85.0;['Comedy', 'Drama'];US
5356;tt0094094;Season of Monsters;Szörnyek évadja;1987;100.0;['Drama'];US
5357;tt0094095;Public Security;Sécurité publique;1987;98.0;['Crime'];FR
5358;tt0094100;Princess from the Moon;Taketori monogatari;1987;121.0;['Adventure', 'Drama', 'Fantasy'];US
5359;tt0094101;Takin' It All Off;Takin' It All Off;1987;91.0;['Comedy'];US
5360;tt0094103;Talking Walls;Talking Walls;1987;85.0;['Comedy', 'Drama', 'Romance'];US
5361;tt0094105;Tandem;Tandem;1987;86.0;['Comedy', 'Drama'];GB
5362;tt0094107;Tant qu'il y aura des femmes;Tant qu'il y aura des femmes;1987;86.0;['Comedy'];FR
5363;tt0094118;Teen Wolf Too;Teen Wolf Too;1987;95.0;['Comedy', 'Fantasy'];US
5364;tt0094120;Tentazione;Tentazione;1987;83.0;['Drama', 'Thriller'];US
5365;tt0094121;Teresa;Teresa;1987;98.0;['Drama'];US
5366;tt0094122;Terminal Exposure;Terminal Exposure;1987;105.0;['Comedy', 'Crime'];US
5367;tt0094123;Terror Eyes;Terror Eyes;1989;90.0;['Comedy', 'Horror', 'Thriller'];US
5368;tt0094124;Terror Night;Terror Night;1989;84.0;['Horror'];US
5369;tt0094125;Terror Squad;Terror Squad;1987;92.0;['Action', 'Horror', 'Thriller'];US
5370;tt0094128;Testet;Testet;1987;101.0;['Drama'];FR
5371;tt0094130;Devil's Paradise;Des Teufels Paradies;1987;94.0;['Adventure', 'Drama'];US
5372;tt0094131;They Still Call Me Bruce;They Still Call Me Bruce;1987;91.0;['Comedy'];US
5373;tt0094132;Thikana;Thikana;1987;138.0;['Crime', 'Drama'];GB
5374;tt0094133;Ghosts CAN Do It;Those Dear Departed;1987;88.0;['Comedy'];US
5375;tt0094134;Three Bewildered People in the Night;Three Bewildered People in the Night;1987;92.0;['Drama'];US
5376;tt0094135;Three Kinds of Heat;Three Kinds of Heat;1987;88.0;['Action', 'Comedy'];US
5377;tt0094137;Three Men and a Baby;3 Men and a Baby;1987;102.0;['Comedy', 'Drama', 'Family'];US
5378;tt0094138;Three O'Clock High;Three O'Clock High;1987;97.0;['Comedy'];US
5379;tt0094140;Three for the Road;Three for the Road;1987;88.0;['Comedy', 'Drama'];US
5380;tt0094142;Throw Momma from the Train;Throw Momma from the Train;1987;88.0;['Comedy', 'Crime', 'Thriller'];US
5381;tt0094144;Thunder III;Thunder III;1988;90.0;['Action', 'Adventure', 'Drama'];US
5382;tt0094146;Fighting Madam;Tian shi xing dong;1987;93.0;['Action', 'Adventure', 'Crime'];US
5383;tt0094147;Tie xue qi jing;Tie xue qi jing;1987;94.0;['Action'];FR
5384;tt0094148;A Tiger's Tale;A Tiger's Tale;1987;97.0;['Comedy', 'Drama'];US
5385;tt0094149;Tigershark;Tigershark;1987;98.0;['Action'];US
5386;tt0094150;The Final Arrangement;Tilinteko;1987;70.0;['Crime', 'Drama'];US
5387;tt0094152;The Time Guardian;The Time Guardian;1987;87.0;['Action', 'Romance', 'Sci-Fi'];US
5388;tt0094155;Tin Men;Tin Men;1987;112.0;['Comedy', 'Drama'];US
5389;tt0094156;Pure America;Tiszta Amerika;1987;113.0;['Drama'];US
5390;tt0094159;Der Tod des Empedokles oder: Wenn dann der Erde Grün von neuem Euch erglänzt;Der Tod des Empedokles oder: Wenn dann der Erde Grün von neuem Euch erglänzt;1987;132.0;['Drama'];FR
5391;tt0094162;Easy Money;Tong tian da dao;1987;92.0;['Action', 'Crime', 'Thriller'];US
5392;tt0094164;Too Much;Too Much;1987;89.0;['Comedy'];US
5393;tt0094165;Too Outrageous!;Too Outrageous!;1987;105.0;['Comedy', 'Drama'];US
5394;tt0094167;Top Model;Top Model;1988;85.0;['Drama'];US
5395;tt0094169;Tough Guys Don't Dance;Tough Guys Don't Dance;1987;110.0;['Comedy', 'Crime', 'Drama'];US
5396;tt0094170;The Good, the Bad, and the Not So Bad;Ha-Tov, HaRa, VeHaLo-Nora;1986;90.0;['Drama'];US
5397;tt0094172;Trading Hearts;Trading Hearts;1988;88.0;['Comedy'];US
5398;tt0094173;Train of Dreams;Train of Dreams;1987;88.0;['Drama'];FR
5399;tt0094178;Travelling avant;Travelling avant;1987;114.0;['Comedy', 'Drama'];FR
5400;tt0094179;Treasure of the Moon Goddess;Treasure of the Moon Goddess;1987;90.0;['Action', 'Adventure', 'Comedy'];US
5401;tt0094182;Das Treibhaus;Das Treibhaus;1987;99.0;['Drama', 'History'];FR
5402;tt0094183;Subway to the Stars;Um Trem para as Estrelas;1987;103.0;['Drama'];US
5403;tt0094184;Trespasses;Trespasses;1984;101.0;['Drama'];US
5404;tt0094187;The Trouble with Dick;The Trouble with Dick;1987;86.0;['Comedy', 'Sci-Fi'];US
5405;tt0094188;The Trouble with Spies;The Trouble with Spies;1987;91.0;['Action', 'Adventure', 'Comedy'];US
5406;tt0094198;Twice Under;Twice Under;1989;90.0;['Action', 'Thriller'];US
5407;tt0094201;The Tunnel;El túnel;1988;107.0;['Drama', 'Thriller'];US
5408;tt0094207;Un amour à Paris;Un amour à Paris;1987;85.0;['Crime', 'Drama', 'Romance'];FR
5409;tt0094208;A Man in Love;Un homme amoureux;1987;125.0;['Drama', 'Romance'];US
5410;tt0094209;Un père et passe;Un père et passe;1989;88.0;['Comedy'];FR
5411;tt0094210;Un zoo la nuit;Un zoo la nuit;1987;115.0;['Crime', 'Drama', 'Thriller'];FR
5412;tt0094215;Under Cover;Under Cover;1987;94.0;['Action', 'Crime', 'Drama'];US
5413;tt0094216;Under Shelter;Under Shelter;1987;60.0;['Drama'];US
5414;tt0094217;The Under Achievers;The Under Achievers;1987;86.0;['Comedy', 'Crime'];US
5415;tt0094218;A Flame in My Heart;Une flamme dans mon coeur;1987;110.0;['Drama'];US
5416;tt0094220;Unfinished Business;Unfinished Business;1987;67.0;['Drama'];US
5417;tt0094222;Once We Were Dreamers;Ha-Holmim;1987;120.0;['Drama'];US
5418;tt0094226;The Untouchables;The Untouchables;1987;119.0;['Crime', 'Drama', 'Thriller'];US
5419;tt0094229;Wedding in Galilee;Urs al-jalil;1987;100.0;['Drama'];US
5420;tt0094236;Valentino Returns;Valentino Returns;1989;102.0;['Drama', 'Romance'];US
5421;tt0094237;Valet Girls;Valet Girls;1986;82.0;['Comedy', 'Music'];US
5422;tt0094238;Valhalla;Valhalla;1986;76.0;['Adventure', 'Animation', 'Family'];US
5423;tt0094242;Reflections;Vec vidjeno;1987;102.0;['Drama', 'Horror', 'Romance'];US
5424;tt0094245;Vent de panique;Vent de panique;1987;90.0;['Comedy'];FR
5425;tt0094248;Vera;Vera;1986;88.0;['Drama'];US
