;tconst;titleType;primaryTitle;originalTitle;isAdult;startYear;endYear;runtimeMinutes;genres;averageRating;numVotes
17521;tt0319817;movie;Mappilai;Mappilai;False;1989;;141.0;['Action', 'Comedy'];6.7;305.0
17522;tt0319844;movie;Meister Eder und sein Pumuckl;Meister Eder und sein Pumuckl;False;1982;;84.0;['Family'];7.4;243.0
17523;tt0319845;movie;Mela Thiranthathu Kadhavu;Mela Thiranthathu Kadhavu;False;1986;;142.0;['Romance'];7.4;90.0
17524;tt0319852;movie;Merupudadi;Merupudadi;False;1984;;140.0;['Action', 'Drama', 'Western'];7.1;14.0
17525;tt0319856;movie;Mi socio;Mi socio;False;1983;;78.0;['Drama'];7.4;185.0
17526;tt0319861;movie;El mil usos II;El mil usos II;False;1984;;100.0;['Adventure', 'Comedy', 'Drama'];6.9;49.0
17527;tt0319887;movie;Mr. Bharath;Mr. Bharath;False;1986;;;['Drama'];7.2;343.0
17528;tt0319888;movie;Mr. Bharath;Mr. Bharath;False;1986;;145.0;['Drama'];;
17529;tt0319894;movie;Between the Knees;Muleupgwa muleupsai;False;1984;;97.0;['Drama'];5.5;85.0
17530;tt0319897;movie;Música de viento;Música de viento;False;1988;;90.0;['Comedy', 'Drama'];5.2;45.0
17531;tt0320114;movie;Naan Mahaan Alla;Naan Mahaan Alla;False;1984;;138.0;['Action', 'Drama'];6.1;107.0
17532;tt0320116;movie;Naan Sigappu Manithan;Naan Sigappu Manithan;False;1985;;144.0;['Action', 'Crime', 'Drama'];7.0;356.0
17533;tt0320118;movie;Naane Raja Naane Manthiri;Naane Raja Naane Manthiri;False;1985;;136.0;['Comedy', 'Drama'];7.2;55.0
17534;tt0320119;movie;Naanum Oru Thozhilaali;Naanum Oru Thozhilaali;False;1986;;125.0;['Action', 'Drama', 'Musical'];6.4;53.0
17535;tt0320131;movie;La nalgada de oro;La nalgada de oro;False;1988;;89.0;['Comedy'];;
17536;tt0320134;movie;Nallavanukku Nallavan;Nallavanukku Nallavan;False;1984;;175.0;['Drama', 'Romance'];6.8;247.0
17537;tt0320156;movie;Ni Chana, ni Juana;Ni Chana, ni Juana;False;1984;;87.0;['Comedy', 'Drama'];6.7;58.0
17538;tt0320163;movie;Ninaikka Therinda Maname;Ninaikka Therinda Maname;False;1987;;;['Drama'];;
17539;tt0320172;movie;No le saques, pos no le metas;No le saques, pos no le metas;False;1989;;90.0;['Comedy'];;
17540;tt0320197;movie;Od vrazdy jenom krok ke lzi;Od vrazdy jenom krok ke lzi;False;1983;;77.0;['Comedy'];4.3;12.0
17541;tt0320229;movie;Paasa Paravaigal;Paasa Paravaigal;False;1988;;;['Drama', 'Family'];7.0;26.0
17542;tt0320262;movie;Per Sollum Pillai;Per Sollum Pillai;False;1987;;134.0;['Action', 'Drama', 'Family'];6.3;118.0
17543;tt0320281;movie;El placer de la venganza;El placer de la venganza;False;1988;;90.0;['Action', 'Crime', 'Drama'];5.2;26.0
17544;tt0320291;movie;Ponmana Selvan;Ponmana Selvan;False;1989;;139.0;['Action', 'Drama', 'Family'];6.4;23.0
17545;tt0320308;movie;Prema;Prema;False;1989;;156.0;['Drama', 'Romance'];7.5;133.0
17546;tt0320320;movie;La puerta negra;La puerta negra;False;1988;;90.0;['Action', 'Comedy', 'Drama'];6.3;20.0
17547;tt0320329;movie;Panic in the Forest;Pánico en el bosque;False;1989;;84.0;['Action', 'Crime', 'Horror'];4.8;19.0
17548;tt0320371;movie;Ritmo a todo color;Ritmo a todo color;False;1980;;87.0;['Comedy', 'Musical'];5.2;17.0
17549;tt0320401;movie;The Sacred Family;La sagrada familia;False;1988;;80.0;['Drama'];6.3;18.0
17550;tt0320403;movie;The Last True Yakuza;Saigo no bakuto;False;1985;;125.0;['Crime', 'Drama'];5.8;24.0
17551;tt0320411;movie;Sankeerthana;Sankeerthana;False;1987;;;['Drama', 'Romance'];8.0;28.0
17552;tt0320417;movie;The Soldier of Islam;Sarbaz-e eslam;False;1980;;;['Drama'];3.8;10.0
17553;tt0320421;movie;Sathyaa;Sathyaa;False;1988;;147.0;['Action', 'Crime', 'Drama'];7.9;916.0
17554;tt0320429;movie;Se sufre pero se goza;Se sufre pero se goza;False;1986;;95.0;['Action', 'Comedy', 'Crime'];4.2;9.0
17555;tt0320468;movie;Sin querer, queriendo;Sin querer, queriendo;False;1985;;90.0;['Comedy'];6.3;11.0
17556;tt0320470;movie;Sinvergüenza pero honrado;Sinvergüenza pero honrado;False;1986;;93.0;['Comedy', 'Drama'];7.1;33.0
17557;tt0320491;movie;El sol en botellitas;El sol en botellitas;False;1985;;120.0;['Drama'];;
17558;tt0320495;movie;Migrants;Solin yongmunbang;False;1980;;107.0;['Drama'];;
17559;tt0320523;movie;Sri Raghavendra;Sree Raaghavendar;False;1985;;153.0;['Biography', 'Drama'];7.1;214.0
17560;tt0320576;movie;Te amo;Te amo;False;1986;;98.0;['Drama'];5.1;26.0
17561;tt0320606;movie;Thambikku Entha Ooru;Thambikku Entha Ooru;False;1984;;165.0;['Action', 'Drama', 'Romance'];7.0;226.0
17562;tt0320622;movie;Thiruppu Munai;Thiruppu Munai;False;1989;;;['Crime'];6.2;17.0
17563;tt0320666;movie;La tumba del mojado;La tumba del mojado;False;1985;;90.0;['Action', 'Drama', 'Thriller'];;
17564;tt0320679;movie;Ullam Kavarntha Kalvan;Ullam Kavarntha Kalvan;False;1987;;122.0;['Drama', 'Romance'];5.8;10.0
17565;tt0320705;movie;Uyarntha Ullam;Uyarntha Ullam;False;1985;;;['Action', 'Drama', 'Romance'];7.3;91.0
17566;tt0320708;movie;Vacaciones de terror;Vacaciones de terror;False;1989;;90.0;['Horror', 'Mystery', 'Thriller'];5.3;321.0
17567;tt0320709;movie;Vaidehi Kaathirundaal;Vaidehi Kaathirundaal;False;1984;;140.0;['Drama', 'Romance'];7.5;104.0
17568;tt0320711;movie;Varasudochhadu;Varasudochhadu;False;1988;;124.0;['Family'];8.4;92.0
17569;tt0320715;movie;Vazhkai;Vazhkai;False;1984;;141.0;['Drama', 'Musical'];7.0;22.0
17570;tt0320718;movie;Velaikkaaran;Velaikkaaran;False;1987;;139.0;['Comedy'];6.5;299.0
17571;tt0320736;movie;Vikram;Vikram;False;1986;;136.0;['Action', 'Adventure', 'Sci-Fi'];7.3;1029.0
17572;tt0320747;movie;Vuelven los pistoleros famosos III;Vuelven los pistoleros famosos III;False;1987;;85.0;['Action', 'Drama'];;
17573;tt0320784;movie;The Diary of Yumechiyo;Yumechiyo nikki;False;1985;;128.0;['Drama'];6.8;27.0
17574;tt0320788;movie;Long Live...!;Zende bad;False;1980;;100.0;['Drama', 'Thriller'];5.8;18.0
17575;tt0320799;movie;El último disparo;El último disparo;False;1985;;89.0;['Action', 'Drama'];;
17576;tt0321048;movie;357 magnum;357 magnum;False;1981;;85.0;['Action', 'Crime', 'Drama'];5.1;31.0
17577;tt0321059;movie;A Sign Days;A Sign Days;False;1989;;111.0;['Biography', 'Drama'];7.3;26.0
17578;tt0321215;movie;Aananda Kanner;Aananda Kanner;False;1986;;120.0;['Drama'];7.1;10.0
17579;tt0321275;movie;Heart Beat;Arashi o yobu otoko;False;1983;;132.0;['Drama', 'Music'];6.3;8.0
17580;tt0321307;movie;Assignment: Survive;Assignment: Survive;False;1988;;;['Thriller'];;
17581;tt0321348;movie;Ay Chihuahua no te rajes!;Ay Chihuahua no te rajes!;False;1980;;97.0;['Comedy', 'Drama', 'Western'];;
17582;tt0321421;movie;Bepanaah;Bepanaah;False;1985;;156.0;['Drama', 'Family'];6.2;56.0
17583;tt0321432;movie;Beyond the Seventh Door;Beyond the Seventh Door;False;1987;;83.0;['Horror'];4.7;277.0
17584;tt0321489;movie;Bokuno onna ni teodasuna;Bokuno onna ni teodasuna;False;1986;;95.0;['Crime', 'Drama'];5.8;26.0
17585;tt0321520;movie;Las braceras;Las braceras;False;1981;;86.0;['Adventure', 'Drama', 'Thriller'];6.6;18.0
17586;tt0321553;movie;Burlesque;Burlesque;False;1980;;105.0;['Comedy', 'Musical'];5.5;33.0
17587;tt0321556;movie;Buscando un campeon;Buscando un campeon;False;1980;;82.0;['Action', 'Drama', 'Sport'];4.0;22.0
17588;tt0321597;movie;The Caravaggio Conspiracy;The Caravaggio Conspiracy;False;1984;;60.0;['Drama'];;
17589;tt0321613;movie;La casa de Bernarda Alba;La casa de Bernarda Alba;False;1982;;100.0;['Drama'];5.9;21.0
17590;tt0321717;movie;Classified Operation;Classified Operation;False;1982;;84.0;['Action'];3.8;21.0
17591;tt0321763;movie;La coralillo;La coralillo;False;1981;;93.0;['Crime', 'Drama', 'Musical'];7.0;12.0
17592;tt0321868;movie;Cuentos colorados;Cuentos colorados;False;1981;;95.0;['Comedy'];4.9;19.0
17593;tt0322110;movie;Dvoynikat;Dvoynikat;False;1980;;98.0;['Comedy'];8.4;671.0
17594;tt0322118;movie;Lovers Lost;Dôtonborigawa;False;1982;;123.0;['Drama', 'Romance'];6.5;144.0
17595;tt0322164;movie;El embustero;El embustero;False;1985;;87.0;['Comedy', 'Drama'];6.8;22.0
17596;tt0322265;movie;Fearless Hyena 3;Fearless Master;False;1980;;82.0;['Action'];5.6;71.0
17597;tt0322338;movie;Frohes Fest;Frohes Fest;False;1981;;83.0;['Comedy'];;
17598;tt0322370;movie;El gatillo de la muerte;El gatillo de la muerte;False;1985;;90.0;['Action', 'Drama'];;
17599;tt0322460;movie;El Guardaespaldas;El Guardaespaldas;False;1980;;90.0;['Action', 'Crime', 'Thriller'];;
17600;tt0322539;movie;Herencia de muerte;Herencia de muerte;False;1981;;95.0;['Action', 'Crime', 'Drama'];5.2;15.0
17601;tt0322580;movie;Un hombre llamado el diablo;Un hombre llamado el diablo;False;1983;;90.0;['Adventure', 'Drama', 'Western'];5.9;21.0
17602;tt0322582;movie;El hombre sin miedo;El hombre sin miedo;False;1980;;85.0;['Action', 'Drama', 'Thriller'];4.4;21.0
17603;tt0322676;movie;Bob Hope's Unrehearsed Antics of the Stars;Bob Hope's Unrehearsed Antics of the Stars;False;1984;;60.0;['Comedy', 'Documentary'];6.7;30.0
17604;tt0322794;movie;Itoshi no Chi-Pappa;Itoshi no Chi-Pappa;False;1986;;93.0;['Comedy', 'Drama'];;
17605;tt0322816;movie;Thoongathey Tambi Thoongathey;Thoongathey Tambi Thoongathey;False;1983;;137.0;['Drama'];6.4;127.0
17606;tt0322847;movie;El jinete de la muerte;El jinete de la muerte;False;1980;;83.0;['Drama', 'Fantasy', 'Mystery'];4.1;10.0
17607;tt0322867;movie;Johnny Chicano;Johnny Chicano;False;1981;;85.0;['Action', 'Drama', 'Romance'];5.4;13.0
17608;tt0322887;movie;Mosquito on the Tenth Floor;Jukkai no mosukîto;False;1983;;108.0;['Drama'];6.8;138.0
17609;tt0322905;movie;Time Conqueror;Kaher el-zaman;False;1987;;105.0;['Drama', 'Sci-Fi'];6.3;46.0
17610;tt0322909;movie;Kaitô Ruby;Kaitô Ruby;False;1988;;96.0;['Comedy', 'Crime', 'Romance'];7.0;65.0
17611;tt0322918;movie;Saint Seiya: The Heated Battle of the Gods;Seinto Seiya: Kamigami no atsuki tatakai;False;1988;;45.0;['Action', 'Animation', 'Fantasy'];6.7;1096.0
17612;tt0323011;movie;El ladrón fenomeno;El ladrón fenomeno;False;1980;;90.0;['Comedy', 'Crime', 'Family'];;
17613;tt0323134;movie;Makarian go;Makarian go;False;1987;;75.0;['Action', 'Family', 'Sci-Fi'];;
17614;tt0323137;movie;El macho bionico;El macho bionico;False;1981;;95.0;['Comedy'];5.4;46.0
17615;tt0323143;movie;Mafia on the Bounty;Mafia on the Bounty;False;1980;;;['Comedy'];3.5;11.0
17616;tt0323146;movie;Magic Is Alive, My Friends;Magic Is Alive, My Friends;False;1985;;98.0;['Comedy', 'Crime'];;
17617;tt0323163;movie;Malayur Mambattiyaan;Malayur Mambattiyaan;False;1983;;107.0;['Action', 'Romance', 'Thriller'];7.3;14.0
17618;tt0323164;movie;Maldita miseria;Maldita miseria;False;1983;;95.0;['Drama', 'Music'];6.1;17.0
17619;tt0323312;movie;Muerte en el Río Grande;Muerte en el Río Grande;False;1982;;90.0;['Action', 'Adventure', 'Crime'];4.5;14.0
17620;tt0323437;movie;Nosotros los pelados;Nosotros los pelados;False;1984;;98.0;['Comedy'];5.6;14.0
17621;tt0323454;movie;Thanga Magan;Thanga Magan;False;1983;;120.0;['Action', 'Drama'];6.1;117.0
17622;tt0323482;movie;Los ojos de un niño;Los ojos de un niño;False;1982;;86.0;['Crime', 'Drama', 'Thriller'];6.0;24.0
17623;tt0323546;movie;Paayum Puli;Paayum Puli;False;1985;;130.0;['Action'];6.2;164.0
17624;tt0323649;movie;Pistoleros famosos;Pistoleros famosos;False;1981;;95.0;['Action', 'Crime', 'Drama'];7.2;28.0
17625;tt0323727;movie;Project Nightmare;Project Nightmare;False;1987;;74.0;['Horror', 'Sci-Fi', 'Thriller'];4.5;142.0
17626;tt0323744;movie;Pánico en la montaña;Pánico en la montaña;False;1989;;90.0;['Comedy', 'Horror', 'Mystery'];6.1;52.0
17627;tt0323749;movie;Que no me bese el mariachi;Que no me bese el mariachi;False;1981;;105.0;['Comedy', 'Musical'];;
17628;tt0323764;movie;Raj Kumar;Raj Kumar;False;1983;;;['Romance'];;
17629;tt0323767;movie;Ranga;Ranga;False;1982;;133.0;['Action', 'Drama'];6.1;121.0
17630;tt0323774;movie;Ratu Sakti Calon Arang;Ratu Sakti Calon Arang;False;1985;;90.0;['Action', 'Fantasy', 'Horror'];6.3;36.0
17631;tt0323801;movie;Reventon en Acapulco;Reventon en Acapulco;False;1982;;96.0;['Adventure', 'Comedy', 'Drama'];5.7;9.0
17632;tt0323811;movie;Rigo es amor;Rigo es amor;False;1980;;88.0;['Drama', 'Musical'];5.5;24.0
17633;tt0323869;movie;Saint Seiya: Evil Goddess Eris;Seinto Seiya: Jashin Erisu;False;1987;;46.0;['Action', 'Animation', 'Fantasy'];6.4;1348.0
17634;tt0323895;movie;Saya no iru tousizu;Saya no iru tousizu;False;1986;;102.0;['Thriller'];6.5;27.0
17635;tt0323902;movie;Der Schwur von Rabenhorst;Der Schwur von Rabenhorst;False;1987;;82.0;['Family'];;
17636;tt0323917;movie;The Gate of Youth Part 2;Seishun no mon: Jiritsu hen;False;1982;;137.0;['Drama'];7.1;18.0
17637;tt0323938;movie;El sexo sentido;El sexo sentido;False;1981;;95.0;['Comedy', 'Romance'];5.6;59.0
17638;tt0324173;movie;Taxi mortal;Taxi mortal;False;1980;;;['Action', 'Crime', 'Drama'];2.7;16.0
17639;tt0324174;movie;Dyavolskoto orazhie;Dyavolskoto orazhie;False;1982;;98.0;['Adventure', 'Fantasy'];5.5;16.0
17640;tt0324176;movie;Te solte la rienda;Te solte la rienda;False;1980;;90.0;['Comedy', 'Musical', 'Western'];5.0;8.0
17641;tt0324205;movie;Tenth of a Second;Tenth of a Second;False;1987;;77.0;['Drama', 'Thriller'];4.7;23.0
17642;tt0324321;movie;Las tribulaciones de un Buda Bizco;Las tribulaciones de un Buda Bizco;False;1986;;;['War'];6.4;13.0
17643;tt0324331;movie;Trompeten Anton;Trompeten Anton;False;1981;;58.0;['Comedy', 'Drama', 'Family'];8.4;9.0
17644;tt0324463;movie;Commuters;Vlakári;False;1988;;81.0;['Drama', 'Family', 'Romance'];6.8;46.0
17645;tt0324474;movie;Vrak;Vrak;False;1984;;95.0;['Adventure'];5.9;14.0
17646;tt0324541;movie;White Fury;White Fury;False;1989;;84.0;['Action', 'Drama'];3.5;72.0
17647;tt0324668;movie;Zou monogatari;Zou monogatari;False;1980;;113.0;['Documentary', 'Family'];;
17648;tt0325042;movie;Bagets;Bagets;False;1984;;90.0;['Comedy', 'Drama', 'Romance'];7.3;73.0
17649;tt0325073;movie;Billetes, billetes...;Billetes, billetes...;False;1988;;75.0;['Drama'];5.2;11.0
17650;tt0325280;movie;The Maiden Who Went to the City;Doshiro gan cheonyeo;False;1981;;105.0;['Drama'];7.0;17.0
17651;tt0325485;movie;Gracias por los servicios;Gracias por los servicios;False;1988;;85.0;['Drama', 'Thriller'];5.2;14.0
17652;tt0325731;movie;Liangjia funu;Liangjia funu;False;1986;;110.0;['Drama'];7.1;19.0
17653;tt0325798;movie;Martín Fierro;Martín Fierro;False;1989;;67.0;['Adventure', 'Animation', 'Drama'];7.4;17.0
17654;tt0325804;movie;Matar o morir;Matar o morir;False;1984;;100.0;['Action', 'Drama', 'Mystery'];7.2;41.0
17655;tt0326101;movie;Saint Seiya: Warriors of the Final Holy Battle;Seinto Seiya: Saishu Seisen no Senshi-tachi;False;1989;;45.0;['Action', 'Animation', 'Fantasy'];6.5;951.0
17656;tt0326143;movie;Saint Seiya: Legend of Crimson Youth;Seinto Seiya: Shinku no shônen densetsu;False;1988;;71.0;['Action', 'Animation', 'Fantasy'];7.3;1299.0
17657;tt0326522;movie;The Brave Frog's Greatest Adventure;The Brave Frog's Greatest Adventure;False;1985;;91.0;['Animation'];5.9;20.0
17658;tt0326532;movie;Catatan Si Boy 2;Catatan Si Boy 2;False;1988;;92.0;['Drama'];6.9;34.0
17659;tt0326545;movie;Doea Tanda Mata;Doea Tanda Mata;False;1985;;100.0;['Drama', 'Romance'];6.5;27.0
17660;tt0326595;movie;Blazing Battle;Lebak Membara;False;1983;;90.0;['Action', 'War'];7.3;48.0
17661;tt0326629;movie;Satria Bergitar;Satria Bergitar;False;1984;;120.0;['Action', 'Musical', 'War'];6.8;19.0
17662;tt0326630;movie;Saur Sepuh 2: Pesanggrahan Keramat;Saur Sepuh 2: Pesanggrahan Keramat;False;1989;;95.0;['Action'];8.4;45.0
17663;tt0326631;movie;Saur Sepuh: Satria Madangkara;Saur Sepuh: Satria Madangkara;False;1988;;90.0;['Action', 'War'];8.3;69.0
17664;tt0326643;movie;Testament;Testament;False;1988;;80.0;['Drama'];6.7;19.0
17665;tt0326802;movie;Kasik Düsmani;Kasik Düsmani;False;1985;;99.0;['Drama'];6.7;32.0
17666;tt0326860;movie;Escape sangriento;Escape sangriento;False;1985;;90.0;['Action', 'Adventure', 'Crime'];;
17667;tt0326978;movie;The Street of Desire;Irodori-gawa;False;1984;;125.0;['Drama'];5.6;15.0
17668;tt0327007;movie;Ku-Kai;Kûkai;False;1984;;179.0;['Drama'];7.3;26.0
17669;tt0327077;movie;The Great Department Store Robbery;On'na sakasemasu;False;1987;;94.0;['Drama'];7.5;16.0
17670;tt0327082;movie;Out of Order;Out of Order;False;1987;;95.0;['Comedy', 'Drama'];3.7;16.0
17671;tt0327464;movie;The Ballroom of Romance;The Ballroom of Romance;False;1986;;65.0;['Drama', 'Romance'];7.9;74.0
17672;tt0327694;movie;Esenno slantze;Esenno slantze;False;1982;;70.0;['Drama'];7.4;21.0
17673;tt0327695;movie;¡¡Cachún cachún ra-ra!! (Una loca, loca, preparatoria);¡¡Cachún cachún ra-ra!! (Una loca, loca, preparatoria);False;1984;;90.0;['Comedy', 'Drama', 'Musical'];5.7;24.0
17674;tt0327819;movie;Le guépiot;Le guépiot;False;1981;;90.0;['Drama'];4.0;12.0
17675;tt0327835;movie;The Street Player;El harrif;False;1983;;148.0;['Drama', 'Sport'];7.6;1316.0
17676;tt0327836;movie;Harukanaru sôro;Harukanaru sôro;False;1980;;134.0;['Biography', 'Drama', 'History'];7.3;9.0
17677;tt0327929;movie;Ikite mitai mô ichido: Shinjuku basu hôka jiken;Ikite mitai mô ichido: Shinjuku basu hôka jiken;False;1985;;125.0;['Drama'];6.7;8.0
17678;tt0328051;movie;Ladies Night;Ladies Night;False;1983;;91.0;['Crime', 'Drama', 'Mystery'];;
17679;tt0328143;movie;Moissons d'acier;Moissons d'acier;False;1983;;95.0;['Drama'];;
17680;tt0328260;movie;Hopscotch;Pisingaña;False;1985;;;['Drama'];6.5;21.0
17681;tt0328295;movie;Al Qadisiyya;Al Qadisiyya;False;1981;;145.0;['Drama', 'History'];6.0;93.0
17682;tt0328328;movie;El rey de la vecindad;El rey de la vecindad;False;1985;;90.0;['Comedy', 'Drama'];6.7;17.0
17683;tt0328332;movie;Women Who Do Not Divorce;Rikon shinai onna;False;1986;;107.0;['Drama', 'Romance'];6.1;19.0
17684;tt0328347;movie;Un sabado mas;Un sabado mas;False;1988;;90.0;['Action', 'Drama'];4.3;25.0
17685;tt0328367;movie;Sarah;Sarah;False;1986;;108.0;['Drama'];3.3;8.0
17686;tt0328430;movie;Congratulatory Speech;Shukuji;False;1985;;91.0;['Comedy', 'Drama'];6.8;9.0
17687;tt0328449;movie;Sogum;Sogum;False;1985;;;['Drama'];7.8;12.0
17688;tt0328492;movie;Sunset Street;Xizhao jie;False;1983;;99.0;['Drama'];6.7;22.0
17689;tt0328707;movie;Zille and Me;Zille und ick;False;1983;;117.0;['Biography', 'Comedy', 'Drama'];6.7;12.0
17690;tt0328912;movie;Buamama;Buamama;False;1985;;178.0;['Biography', 'Drama', 'History'];8.7;86.0
17691;tt0328960;movie;A Cobiça do Sexo;A Cobiça do Sexo;False;1981;;88.0;['Drama'];4.8;6.0
17692;tt0329055;movie;Faida;Faida;False;1988;;;['Crime', 'Drama'];;
17693;tt0329113;movie;Gentili signore;Gentili signore;False;1988;;100.0;['Comedy'];;
17694;tt0329141;movie;Beyond the Shining Sea;Hakô kirameku hate;False;1986;;128.0;['Drama', 'Romance'];6.6;15.0
17695;tt0329218;movie;Parenda haye mahajir;Parenda haye mahajir;False;1987;;;['Drama'];;
17696;tt0329231;movie;Someday, Someone Will Be Killed;Itsuka darekaga korosareru;False;1984;;97.0;['Comedy', 'Mystery'];5.0;27.0
17697;tt0329278;movie;Lamberto Quintero;Lamberto Quintero;False;1987;;90.0;['Action', 'Crime', 'Drama'];7.3;22.0
17698;tt0329365;movie;Mauro el mojado;Mauro el mojado;False;1987;;85.0;['Action', 'Drama', 'Thriller'];5.2;8.0
17699;tt0329372;movie;Mercenaries of Death;Mercenarios de la muerte;False;1983;;90.0;['Action', 'Drama', 'Western'];3.1;26.0
17700;tt0329423;movie;Není sirotek jako sirotek;Není sirotek jako sirotek;False;1986;;79.0;['Comedy', 'Family'];5.8;9.0
17701;tt0329442;movie;Oci pro plác;Oci pro plác;False;1984;;77.0;['Comedy'];4.4;11.0
17702;tt0329586;movie;Sexo Animal;Sexo Animal;False;1983;;105.0;['Drama'];;
17703;tt0329730;movie;Back to the Sand Village;Ve noi gio cat;False;1981;;;['Drama'];;
17704;tt0329796;movie;Zhenzhen de fa wu;Zhenzhen de fa wu;False;1986;;98.0;['Drama'];5.0;8.0
17705;tt0329958;movie;26x365=0 II;26x365=0 II;False;1982;;90.0;['Drama', 'Romance'];;
17706;tt0329977;movie;I Give You Everything;Aggimeobshi juryeonda;False;1989;;116.0;['Drama', 'Romance'];;
17707;tt0330034;movie;No More Sexual Life;Banno;False;1982;;97.0;['Drama', 'Thriller'];;
17708;tt0330035;movie;No More Sexual Life 2;Banno 2;False;1985;;95.0;['Drama', 'Romance'];;
17709;tt0330063;movie;Frozen Sea;Binghae;False;1987;;105.0;['Drama', 'Romance'];;
17710;tt0330070;movie;Blue Heart;Blue Heart;False;1987;;105.0;['Action', 'War'];;
17711;tt0330145;movie;Bird of Seven Colors;Chilsaek cho;False;1989;;98.0;['Action', 'Thriller'];;
17712;tt0330153;movie;Dancing Daughter;Chumchuneun dal;False;1986;;100.0;['Drama'];8.6;10.0
17713;tt0330176;movie;Los corruptores;Los corruptores;False;1987;;90.0;['Drama', 'Romance'];3.3;9.0
17714;tt0330240;movie;Du blues dans la tête;Du blues dans la tête;False;1981;;83.0;['Crime', 'Drama'];4.3;12.0
17715;tt0330340;movie;My Bare Feet;Gongjunge deun naui maenbal;False;1987;;100.0;['Thriller'];;
17716;tt0330341;movie;Festival of Fear;Gongpoui chukje;False;1986;;95.0;['Horror'];;
17717;tt0330366;movie;The Maid's Room;Hanyeoui bang;False;1987;;105.0;['Mystery', 'Thriller'];;
17718;tt0330470;movie;Little Love Song;Jakeun salang norae;False;1986;;100.0;['Drama'];;
17719;tt0330473;movie;Jangdeureul jabeun yeoja;Jangdeureul jabeun yeoja;False;1984;;95.0;['Drama'];;
17720;tt0330490;movie;Jealousy;Jiltu;False;1983;;95.0;['Drama'];;
17721;tt0330494;movie;John Jaffer Janardhanan;John Jaffer Janardhanan;False;1982;;;['Action', 'Crime', 'Drama'];6.5;27.0
17722;tt0330499;movie;Silent Room;Joyonghan bang;False;1982;;102.0;['Drama', 'Romance', 'Thriller'];;
17723;tt0330553;movie;President Lee Ju-il of Ribbadong;Lee Ju-il ribbadong sajang;False;1980;;100.0;['Comedy'];;
17724;tt0330557;movie;Let's Gôtoku-ji!;Let's Gôtoku-ji!;False;1987;;88.0;['Comedy'];;
17725;tt0330604;movie;Madame;Manim;False;1987;;91.0;['Drama', 'Romance'];;
