,Unnamed: 0,tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,region,averageRating,numVotes,weight_average
4702,4702,tt0092670,Blood Frenzy,Blood Frenzy,1987,90.0,['Horror'],US,4.5,452.0,3e-05
5421,5421,tt0094237,Valet Girls,Valet Girls,1986,82.0,"['Comedy', 'Music']",US,3.9,428.0,3e-05
6565,6565,tt0097330,Fancy Dance,Fanshî dansu,1989,101.0,"['Comedy', 'Drama']",US,6.7,277.0,3e-05
8934,8934,tt0251602,The Ballad of the Valiant Knight Ivanhoe,Ballada o doblestnom rytsare Ayvengo,1983,92.0,"['Adventure', 'Romance']",US,6.8,294.0,3e-05
8918,8918,tt0249506,Family Reunion,Family Reunion,1989,88.0,['Horror'],US,5.2,438.0,3e-05
6715,6715,tt0097717,Lauderdale,Lauderdale,1989,91.0,['Comedy'],US,3.9,431.0,3e-05
8909,8909,tt0248135,Khudgarz,Khudgarz,1987,158.0,['Drama'],GB,6.0,329.0,3e-05
7009,7009,tt0098433,Cognac,Tajna manastirske rakije,1988,89.0,['Comedy'],US,5.8,315.0,3e-05
4569,4569,tt0092199,Welcome to 18,Welcome to 18,1986,91.0,"['Comedy', 'Drama']",US,5.6,309.0,3e-05
4571,4571,tt0092204,Where Are the Children?,Where Are the Children?,1986,97.0,"['Drama', 'Mystery', 'Thriller']",US,5.6,294.0,3e-05
6578,6578,tt0097353,The 15 Year Old Girl,La fille de 15 ans,1989,86.0,"['Drama', 'Romance']",US,6.3,358.0,3e-05
7205,7205,tt0100188,Mortal Passions,Mortal Passions,1989,92.0,"['Crime', 'Drama', 'Romance']",US,4.5,374.0,3e-05
8889,8889,tt0244949,Accident,Accident,1985,121.0,"['Crime', 'Drama', 'Thriller']",US,8.3,227.0,3e-05
5161,5161,tt0093650,"Summer Night with Greek Profile, Almond Eyes and Scent of Basil","Notte d'estate con profilo greco, occhi a mandorla e odore di basilico",1986,94.0,['Comedy'],US,5.7,338.0,3e-05
6707,6707,tt0097698,L.A. Bounty,L.A. Bounty,1989,85.0,"['Action', 'Crime', 'Thriller']",US,4.7,384.0,3e-05
4581,4581,tt0092222,Winners Take All,Winners Take All,1987,102.0,"['Action', 'Adventure', 'Romance']",US,6.0,335.0,3e-05
8879,8879,tt0244098,Night Screams,Night Screams,1987,88.0,['Horror'],US,4.1,443.0,3e-05
8857,8857,tt0240736,Moonstalker,Moonstalker,1989,92.0,['Horror'],US,4.7,460.0,3e-05
7004,7004,tt0098410,Sukkubus,Sukkubus - den Teufel im Leib,1989,80.0,"['Drama', 'Fantasy', 'Horror']",US,5.8,302.0,3e-05
8845,8845,tt0239548,"Lady, Stay Dead","Lady, Stay Dead",1981,92.0,"['Drama', 'Horror', 'Thriller']",US,5.3,422.0,3e-05
8839,8839,tt0238467,New Life,Nýtt líf,1983,84.0,['Comedy'],US,7.4,265.0,3e-05
8832,8832,tt0238080,The Black Cobra 2,The Black Cobra 2,1989,94.0,"['Action', 'Crime', 'Drama']",US,4.7,367.0,3e-05
6065,6065,tt0095872,Piravi,Piravi,1989,110.0,['Drama'],FR,7.9,278.0,3e-05
6734,6734,tt0097766,Lo que le pasó a Santiago,Lo que le pasó a Santiago,1989,105.0,"['Comedy', 'Drama', 'Romance']",US,7.2,254.0,3e-05
6998,6998,tt0098398,Strike Commando 2,Trappola diabolica,1988,95.0,"['Action', 'Adventure', 'War']",US,4.8,353.0,3e-05
4549,4549,tt0092141,Urusei Yatsura 4: Lum the Forever,Urusei Yatsura 4: Ramu za fôebâ,1986,95.0,"['Animation', 'Comedy', 'Fantasy']",US,6.4,299.0,3e-05
4542,4542,tt0092128,The Sea and Poison,Umi to dokuyaku,1986,123.0,['Drama'],US,7.5,267.0,3e-05
8378,8378,tt0199065,Take It or Leave It,Take It or Leave It,1981,87.0,"['Comedy', 'Documentary', 'Music']",GB,7.2,227.0,3e-05
6300,6300,tt0096440,Who Killed Vincent Chin?,Who Killed Vincent Chin?,1987,82.0,"['Crime', 'Documentary']",US,7.5,256.0,3e-05
6297,6297,tt0096436,White Ghost,White Ghost,1988,93.0,"['Action', 'Adventure', 'War']",US,4.6,442.0,3e-05
5231,5231,tt0093790,Programmed to Kill,Programmed to Kill,1987,91.0,"['Action', 'Sci-Fi']",US,3.7,461.0,3e-05
9083,9083,tt0266439,Dacait,Dacait,1987,158.0,"['Action', 'Drama']",GB,6.5,316.0,3e-05
4492,4492,tt0092001,St. John in Exile,St. John in Exile,1986,92.0,['Drama'],US,8.3,233.0,3e-05
5427,5427,tt0094255,The Verne Miller Story,The Verne Miller Story,1987,95.0,['Drama'],US,4.9,338.0,3e-05
6013,6013,tt0095738,Nightfall,Nightfall,1988,83.0,"['Mystery', 'Sci-Fi']",US,2.7,729.0,3e-05
9076,9076,tt0265332,"Mitsos, the Laughing Stock",Mitsos... o rezilis,1984,88.0,"['Comedy', 'Romance']",US,6.8,327.0,3e-05
9054,9054,tt0263747,Mine,Mine,1982,84.0,['Drama'],GB,6.6,298.0,3e-05
6207,6207,tt0096209,Turning Table,La table tournante,1988,80.0,"['Animation', 'Biography', 'Comedy']",US,7.1,251.0,3e-05
4501,4501,tt0092026,Sultanat,Sultanat,1986,153.0,"['Action', 'Drama', 'Romance']",GB,6.2,267.0,3e-05
5219,5219,tt0093769,Killing Time,Poussière d'ange,1987,95.0,"['Action', 'Crime', 'Thriller']",FR,6.6,304.0,3e-05
6692,6692,tt0097650,Lily Was Here,De kassière,1989,111.0,"['Drama', 'Thriller']",US,5.7,297.0,3e-05
9031,9031,tt0261189,Pornô!,Pornô!,1981,83.0,['Drama'],US,5.3,315.0,3e-05
5215,5215,tt0093763,Positive I.D.,Positive I.D.,1986,95.0,"['Crime', 'Drama', 'Thriller']",US,5.9,383.0,3e-05
4517,4517,tt0092072,Terror at Tenkiller,Terror at Tenkiller,1986,87.0,"['Horror', 'Thriller']",US,2.7,645.0,3e-05
7025,7025,tt0098474,Fighting Madam 2,Tian shi xing dong II zhi huo feng kuang long,1988,90.0,['Action'],US,6.4,268.0,3e-05
8984,8984,tt0255214,Hello My Dear: Wrong Number,Hello My Dear: Wrong Number,1986,129.0,"['Comedy', 'Thriller']",US,6.5,289.0,3e-05
7181,7181,tt0099749,The Head Hunter,Headhunter,1988,88.0,['Horror'],US,4.1,497.0,3e-05
4528,4528,tt0092093,Tiempo de silencio,Tiempo de silencio,1986,111.0,['Drama'],FR,6.5,266.0,3e-05
7183,7183,tt0099825,Identity Crisis,Identity Crisis,1989,90.0,['Comedy'],US,1.9,1141.0,3e-05
6008,6008,tt0095729,The Tribulations of Balthazar Kober,Niezwykla podróz Baltazara Kobera,1988,115.0,"['Drama', 'Fantasy']",US,6.8,251.0,3e-05
5199,5199,tt0093720,A Tale from the Past,Përralle Nga e Kaluara,1987,86.0,['Comedy'],US,8.2,225.0,3e-05
4611,4611,tt0092274,To Sleep So as to Dream,Yumemiru yôni nemuritai,1986,81.0,['Fantasy'],US,7.2,262.0,3e-05
8818,8818,tt0237059,A Clod of Clay,Un bulgare de huma,1989,84.0,['Drama'],US,8.1,228.0,3e-05
6556,6556,tt0097307,Il bosco 1,Il bosco 1,1988,85.0,['Horror'],US,3.6,609.0,3e-05
6071,6071,tt0095881,Little Sweetheart,Little Sweetheart,1989,89.0,['Thriller'],US,6.0,334.0,3e-05
5742,5742,tt0095117,The Everlasting Secret Family,The Everlasting Secret Family,1988,94.0,"['Drama', 'Romance']",US,5.5,354.0,3e-05
8593,8593,tt0214751,Hathyar,Hathyar,1989,140.0,"['Action', 'Crime']",US,6.5,291.0,3e-05
5741,5741,tt0095115,Esquilache,Esquilache,1989,100.0,['Drama'],FR,6.5,252.0,3e-05
8549,8549,tt0207374,Carnival Magic,Carnival Magic,1983,86.0,"['Drama', 'Fantasy']",US,2.5,804.0,3e-05
8530,8530,tt0205726,Agatha and the Limitless Readings,Agatha et les lectures illimitées,1981,90.0,['Drama'],US,6.8,282.0,3e-05
7271,7271,tt0101656,Dangerous Game,Dangerous Game,1988,98.0,"['Drama', 'Horror', 'Thriller']",US,5.0,373.0,3e-05
6467,6467,tt0097059,The Chilling,The Chilling,1989,90.0,['Horror'],US,3.7,614.0,3e-05
8499,8499,tt0203225,Bad Day Good Day,Yom mor... yom helw,1988,125.0,['Drama'],US,7.5,220.0,3e-05
8498,8498,tt0203224,The Geisha,Yôkirô,1983,144.0,"['Drama', 'War']",FR,7.1,296.0,3e-05
5729,5729,tt0095071,Tonkô,Tonkô,1988,99.0,"['Adventure', 'Drama', 'History']",US,6.9,237.0,3e-05
7289,7289,tt0102950,Snake Eater II: The Drug Buster,Snake Eater II: The Drug Buster,1989,93.0,"['Action', 'Comedy']",US,4.1,554.0,3e-05
6312,6312,tt0096467,Centipede Horror,Wu gong zhou,1982,93.0,['Horror'],US,5.3,368.0,3e-05
8472,8472,tt0202239,Aladdin and the Magic Lamp,Arajin to maho no ranpu,1982,65.0,"['Adventure', 'Animation', 'Family']",US,6.7,257.0,3e-05
6164,6164,tt0096116,Emma's Shadow,Skyggen af Emma,1988,99.0,"['Comedy', 'Drama']",US,6.8,328.0,3e-05
7292,7292,tt0103244,Where the Spirit Lives,Where the Spirit Lives,1989,96.0,['Drama'],US,7.5,274.0,3e-05
5094,5094,tt0093491,Mankillers,Mankillers,1987,88.0,['Action'],US,4.2,412.0,3e-05
8416,8416,tt0199912,The Order of the Black Eagle,The Order of the Black Eagle,1987,93.0,"['Action', 'Adventure', 'Thriller']",US,4.6,441.0,3e-05
8408,8408,tt0199861,Ninja the Protector,Ninja the Protector,1986,92.0,"['Action', 'Crime']",US,3.6,474.0,3e-05
7303,7303,tt0106698,The Chill Factor,The Chill Factor,1989,86.0,['Horror'],US,4.0,544.0,3e-05
4692,4692,tt0092648,Beyond the Rising Moon,Beyond the Rising Moon,1987,84.0,"['Adventure', 'Sci-Fi', 'Thriller']",US,4.9,443.0,3e-05
8398,8398,tt0199828,Wu Tang vs. Ninja,Ren zhe da jue dou,1987,88.0,"['Action', 'Fantasy']",US,6.1,298.0,3e-05
6548,6548,tt0097282,Entertaining the Troops,Entertaining the Troops,1988,90.0,"['Documentary', 'War']",US,8.8,216.0,3e-05
5938,5938,tt0095559,El Lute II: Tomorrow I'll Be Free,El Lute II: mañana seré libre,1988,120.0,"['Biography', 'Drama']",US,6.1,281.0,3e-05
4668,4668,tt0092596,Howl of the Devil,El aullido del diablo,1988,97.0,['Horror'],US,5.4,303.0,3e-05
7258,7258,tt0100943,Witchcraft II: The Temptress,Witchcraft II: The Temptress,1989,88.0,['Horror'],US,3.3,549.0,3e-05
8628,8628,tt0218937,The Devil's Gift,The Devil's Gift,1984,90.0,"['Horror', 'Thriller']",US,3.1,577.0,3e-05
8805,8805,tt0235406,The Game,The Game,1984,84.0,['Horror'],US,3.3,500.0,3e-05
7229,7229,tt0100503,Robot Ninja,Robot Ninja,1989,82.0,"['Action', 'Drama', 'Fantasy']",US,4.0,517.0,3e-05
7236,7236,tt0100632,Skinheads,Skinheads,1989,90.0,['Thriller'],US,3.3,621.0,3e-05
8776,8776,tt0233004,Devil Story,Il était une fois le diable,1986,76.0,['Horror'],US,3.7,533.0,3e-05
6182,6182,tt0096150,Spalding Gray: Terrors of Pleasure,Spalding Gray: Terrors of Pleasure,1987,60.0,['Comedy'],US,7.7,213.0,3e-05
6748,6748,tt0097800,Mack the Knife,Mack the Knife,1989,120.0,"['Comedy', 'Crime', 'Musical']",GB,5.6,384.0,3e-05
8721,8721,tt0228183,The Dark Power,The Dark Power,1985,87.0,['Horror'],US,3.3,659.0,3e-05
5142,5142,tt0093599,Diary for My Lovers,Napló szerelmeimnek,1987,141.0,"['Biography', 'Drama']",US,6.8,253.0,3e-05
7239,7239,tt0100684,State Park,State Park,1988,91.0,['Comedy'],US,4.5,450.0,3e-05
5139,5139,tt0093595,Nad Niemnem,Nad Niemnem,1987,215.0,"['Drama', 'History', 'Romance']",US,6.3,286.0,3e-05
8672,8672,tt0223848,Dan Oniroku: Bikyoshi jigokuzeme,Dan Oniroku: Bikyoshi jigokuzeme,1985,67.0,['Horror'],US,5.4,414.0,3e-05
5484,5484,tt0094387,Final Victory,Zui hou sheng li,1987,98.0,"['Crime', 'Drama', 'Romance']",US,6.6,289.0,3e-05
6464,6464,tt0097052,Checking Out,Checking Out,1988,96.0,['Comedy'],US,4.7,460.0,3e-05
6318,6318,tt0096488,Young Toscanini,Il giovane Toscanini,1988,109.0,"['Biography', 'Drama']",US,6.1,316.0,3e-05
8653,8653,tt0222054,John the Fearless,Jan zonder vrees,1984,78.0,"['Adventure', 'Animation', 'Crime']",US,7.0,241.0,3e-05
5936,5936,tt0095556,Lucky Stiff,Lucky Stiff,1988,82.0,"['Comedy', 'Horror']",US,4.6,430.0,3e-05
6174,6174,tt0096141,The Lead,Sorb,1989,123.0,"['Action', 'History', 'Thriller']",US,6.3,280.0,3e-05
7255,7255,tt0100930,Who Shot Pat?,Who Shot Pat?,1989,102.0,['Comedy'],US,4.1,416.0,3e-05
5937,5937,tt0095557,Lurkers,Lurkers,1987,90.0,['Horror'],US,4.2,469.0,3e-05
4658,4658,tt0092577,"Angela, the Black Angel",Arabella l'angelo nero,1989,89.0,"['Drama', 'Mystery', 'Romance']",US,5.3,412.0,3e-05
8639,8639,tt0220602,Urge for Life,Knock Out,1986,102.0,"['Comedy', 'Drama']",US,7.1,245.0,3e-05
5481,5481,tt0094384,Zombie vs. Ninja,Zombie vs. Ninja,1989,88.0,"['Action', 'Adventure', 'Drama']",US,3.0,612.0,3e-05
0,0,tt0036606,"Another Time, Another Place","Another Time, Another Place",1983,118.0,"['Drama', 'War']",US,6.5,326.0,3e-05
3171,3171,tt0088715,Love on the Quiet,L'amour en douce,1985,100.0,['Comedy'],US,5.9,330.0,3e-05
527,527,tt0081299,Palermo or Wolfsburg,Palermo oder Wolfsburg,1980,173.0,['Drama'],US,6.8,241.0,3e-05
2066,2066,tt0085628,Taoism Drunkard,Gui ma tian shi,1984,95.0,"['Action', 'Comedy', 'Horror']",US,6.0,341.0,3e-05
613,613,tt0081561,Stir,Stir,1980,101.0,"['Action', 'Drama', 'Thriller']",US,7.0,309.0,3e-05
2078,2078,tt0085666,Sheer Madness,Heller Wahn,1983,105.0,['Drama'],US,6.6,265.0,3e-05
2094,2094,tt0085706,I Am the Cheese,I Am the Cheese,1983,100.0,"['Drama', 'Fantasy']",US,5.8,304.0,3e-05
2108,2108,tt0085758,Joe's Bed-Stuy Barbershop: We Cut Heads,Joe's Bed-Stuy Barbershop: We Cut Heads,1983,60.0,"['Comedy', 'Crime', 'Drama']",US,5.2,353.0,3e-05
2121,2121,tt0085815,Kutya éji dala,Kutya éji dala,1983,150.0,['Drama'],FR,7.1,272.0,3e-05
3959,3959,tt0090795,Captive,Captive,1986,98.0,"['Crime', 'Thriller']",US,4.6,448.0,3e-05
2129,2129,tt0085839,"Liberté, la nuit","Liberté, la nuit",1984,82.0,"['Drama', 'War']",FR,7.0,265.0,3e-05
2155,2155,tt0085892,The Man Who Wasn't There,The Man Who Wasn't There,1983,111.0,"['Action', 'Adventure', 'Comedy']",US,3.8,594.0,3e-05
567,567,tt0081445,Running Scared,Running Scared,1980,96.0,"['Action', 'Adventure', 'Drama']",US,5.0,418.0,3e-05
3425,3425,tt0089322,Trees Grow on the Stones Too,I na kamnyakh rastut derevya,1985,146.0,"['Adventure', 'Drama']",US,6.9,323.0,3e-05
2176,2176,tt0085953,Devil Fetus,Mo tai,1983,84.0,['Horror'],US,6.0,371.0,3e-05
3420,3420,tt0089305,Hot Resort,Hot Resort,1985,93.0,['Comedy'],US,3.6,486.0,3e-05
557,557,tt0081421,The Return,The Return,1980,91.0,"['Mystery', 'Sci-Fi', 'Thriller']",US,3.6,623.0,3e-05
3418,3418,tt0089302,Hot Chili,Hot Chili,1985,86.0,['Comedy'],US,4.2,437.0,3e-05
550,550,tt0081404,The Rebel Intruders,Da sha si fang,1980,99.0,['Action'],US,6.4,275.0,3e-05
537,537,tt0081350,The Tale of John and Mary,Pohádka o Honzíkovi a Marence,1980,65.0,"['Adventure', 'Animation', 'Family']",US,7.1,264.0,3e-05
620,620,tt0081591,Sunday Lovers,Les séducteurs,1980,125.0,"['Comedy', 'Drama', 'Romance']",US,5.5,392.0,3e-05
3937,3937,tt0090748,Blindside,Blindside,1987,98.0,['Thriller'],US,4.7,412.0,3e-05
630,630,tt0081625,"Those Lips, Those Eyes","Those Lips, Those Eyes",1980,105.0,"['Comedy', 'Romance']",US,6.4,308.0,3e-05
1976,1976,tt0085420,Delitto in Formula Uno,Delitto in Formula Uno,1984,102.0,"['Comedy', 'Crime', 'Thriller']",US,5.8,357.0,3e-05
741,741,tt0082072,The Sword Stained with Royal Blood,Bi xue jian,1981,104.0,"['Action', 'Drama']",US,6.7,254.0,3e-05
3489,3489,tt0089509,Love Hotel,Rabu hoteru,1985,88.0,['Drama'],US,6.5,312.0,3e-05
3484,3484,tt0089496,Little Treasure,Little Treasure,1985,95.0,"['Action', 'Comedy', 'Drama']",US,5.0,341.0,3e-05
722,722,tt0082011,Americana,Americana,1981,91.0,['Drama'],US,6.4,293.0,3e-05
1970,1970,tt0085409,Deadly Force,Deadly Force,1983,95.0,"['Action', 'Crime', 'Drama']",US,4.9,402.0,3e-05
3908,3908,tt0090671,Attention bandits!,Attention bandits!,1987,111.0,['Drama'],FR,6.3,350.0,3e-05
1975,1975,tt0085418,Deep in the Heart,Handgun,1983,101.0,"['Crime', 'Drama']",US,6.3,340.0,3e-05
1985,1985,tt0085442,Disconnected,Disconnected,1984,82.0,"['Crime', 'Drama', 'Horror']",US,4.3,481.0,3e-05
2055,2055,tt0085608,The Golden Seal,The Golden Seal,1983,94.0,['Drama'],US,5.4,353.0,3e-05
1997,1997,tt0085477,Edith and Marcel,Édith et Marcel,1983,162.0,"['Biography', 'Drama', 'Romance']",US,5.9,381.0,3e-05
678,678,tt0081753,Why Would I Lie?,Why Would I Lie?,1980,105.0,"['Comedy', 'Drama']",US,6.0,286.0,3e-05
667,667,tt0081727,Orgasmo nero,Orgasmo nero,1980,90.0,"['Drama', 'Horror']",US,4.0,455.0,3e-05
2018,2018,tt0085527,Faunovo velmi pozdní odpoledne,Faunovo velmi pozdní odpoledne,1983,99.0,['Comedy'],FR,7.0,264.0,3e-05
3463,3463,tt0089427,Hei kliffaa hei,Hei kliffaa hei,1985,101.0,['Comedy'],FR,4.8,399.0,3e-05
639,639,tt0081648,Terra e...,Terra e...,1980,113.0,"['Action', 'Animation', 'Drama']",US,6.5,338.0,3e-05
2053,2053,tt0085606,The Gold Diggers,The Gold Diggers,1983,89.0,"['Drama', 'Music']",US,6.0,351.0,3e-05
2251,2251,tt0086156,Pukar,Pukar,1983,161.0,"['Action', 'Drama', 'Musical']",US,5.8,349.0,3e-05
3405,3405,tt0089275,Himatsuri,Himatsuri,1985,126.0,['Drama'],FR,7.1,292.0,3e-05
2673,2673,tt0087287,Lady Libertine,Lady Libertine,1984,83.0,"['Drama', 'Romance']",US,4.6,356.0,3e-05
2294,2294,tt0086257,Der Schnüffler,Der Schnüffler,1983,91.0,['Comedy'],US,5.7,366.0,3e-05
2528,2528,tt0086971,The Black Room,The Black Room,1982,88.0,"['Horror', 'Thriller']",US,4.9,425.0,3e-05
417,417,tt0080964,Cute Girl,Jiu shi liu liu de ta,1980,90.0,"['Comedy', 'Drama', 'Romance']",US,5.7,394.0,3e-05
2541,2541,tt0086985,Body Rock,Body Rock,1984,93.0,"['Drama', 'Music', 'Musical']",US,3.6,521.0,3e-05
409,409,tt0080950,Rat Race,Je vais craquer!!!,1980,105.0,['Comedy'],FR,5.6,293.0,3e-05
2545,2545,tt0086989,Le bon roi Dagobert,Le bon roi Dagobert,1984,112.0,['Comedy'],US,4.4,467.0,3e-05
